crop_id,district_id ,avg_yield,total_area,best_season
1531,1531,13.875,248,Kharif
1532,1532,22.27631579,304,Rabi
1533,1533,11.95609756,205,Kharif
1534,1534,17.86842105,266,Rabi
1535,1535,14.58893281,253,Kharif
1536,1536,20.89811321,265,Rabi
1537,1537,13.87704918,122,Kharif
1538,1538,15.81632653,147,Rabi
1539,1539,11.95454545,132,Kharif
1540,1540,12.59285714,140,Rabi
1541,1541,14.58781362,279,Kharif
1542,1542,11,24,Rabi
1543,1543,13.87445887,693,Kharif
1544,1544,13.02831257,883,Rabi
1545,1545,11.95409429,806,Kharif
1546,1546,18.40569878,737,Rabi
1547,1547,14.58769932,439,Kharif
1548,1548,7.859813084,428,Rabi
1549,1549,6.863185153,2317,Kharif
1550,1550,15.22919937,637,Rabi
1551,1551,9.694748359,1828,Kharif
1552,1552,13.78787879,561,Rabi
1553,1553,8.32787652,2138,Kharif
1554,1554,16.72709924,524,Rabi
1555,1555,10.92045455,88,Kharif
1556,1556,26.12714777,582,Rabi
1557,1557,7.681318681,91,Kharif
1558,1558,24.98896247,453,Rabi
1559,1559,10.66990291,103,Kharif
1560,1560,27.7168784,551,Rabi
1561,1561,26.25,4,Rabi
1562,1562,25,4,Rabi
1563,1563,27.66666667,3,Rabi
1564,1564,13.9,10,Kharif
1565,1565,15.81355932,59,Rabi
1566,1566,12.6875,16,Kharif
1567,1567,12.58878505,107,Rabi
1568,1568,14.57142857,7,Kharif
1569,1569,11,85,Rabi
1570,1570,15.31796276,9130,Kharif
1571,1571,25.3202171,1474,Rabi
1572,1572,12.54799761,8365,Kharif
1573,1573,19.74031008,1290,Rabi
1574,1574,15.87801345,9665,Kharif
1575,1575,22.74239865,1184,Rabi
1576,1576,11.88292069,2383,Kharif
1577,1577,26.12797619,672,Rabi
1578,1578,8.724969843,1658,Kharif
1579,1579,24.98713235,544,Rabi
1580,1580,13.13320942,1614,Kharif
1581,1581,27.71677215,632,Rabi
1582,1582,8.405434783,920,Kharif
1583,1583,24.55782046,2551,Rabi
1584,1584,5.231966054,707,Kharif
1585,1585,28.40183171,1747,Rabi
1586,1586,5.599744246,782,Kharif
1587,1587,29.34814012,2769,Rabi
1588,1588,26.125,16,Rabi
1589,1589,25,12,Rabi
1590,1590,27.72222222,18,Rabi
1591,1591,10.93103448,29,Kharif
1592,1592,29.48803089,1295,Rabi
1593,1593,7.674418605,43,Kharif
1594,1594,32.2138009,884,Rabi
1595,1595,10.625,8,Kharif
1596,1596,31.19052224,1034,Rabi
1597,1597,13.87096774,62,Kharif
1598,1598,15.8115942,69,Rabi
1599,1599,11.95121951,123,Kharif
1600,1600,12.59090909,88,Rabi
1601,1601,14.59459459,37,Kharif
1602,1602,11,58,Rabi
1603,1603,10.91540785,331,Kharif
1604,1604,25.90289167,2317,Rabi
1605,1605,7.678977273,352,Kharif
1606,1606,18.99709584,2066,Rabi
1607,1607,10.67313019,361,Kharif
1608,1608,23.36607622,1863,Rabi
1609,1609,13.87234043,47,Kharif
1610,1610,16,2,Rabi
1611,1611,11.94871795,78,Kharif
1612,1612,13,1,Rabi
1613,1613,14.58108108,74,Kharif
1614,1614,11,3,Rabi
1615,1615,13.87234043,47,Kharif
1616,1616,17.7202473,1294,Rabi
1617,1617,11.95121951,41,Kharif
1618,1618,9.08026208,1221,Rabi
1619,1619,14.5952381,42,Kharif
1620,1620,12.24195032,1087,Rabi
1621,1621,13.875,32,Kharif
1622,1622,15.81818182,308,Rabi
1623,1623,11.96153846,52,Kharif
1624,1624,12.59124088,137,Rabi
1625,1625,14.57894737,57,Kharif
1626,1626,11.00609756,164,Rabi
1627,1627,13.875,112,Kharif
1628,1628,15.81617647,408,Rabi
1629,1629,11.95384615,130,Kharif
1630,1630,12.59039548,354,Rabi
1631,1631,14.59047619,105,Kharif
1632,1632,11.00344828,290,Rabi
1633,1633,26.12565445,191,Rabi
1634,1634,24.98591549,213,Rabi
1635,1635,10.71428571,7,Kharif
1636,1636,27.71428571,168,Rabi
1637,1637,16,1,Rabi
1638,1638,0.211243612,1761,Rabi
1639,1639,0.27696793,686,Rabi
1640,1640,0.197827773,1289,Rabi
1641,1641,1,1,Rabi
1642,1642,0.176470588,17,Rabi
1643,1643,0.25,4,Rabi
1644,1644,0.166666667,6,Rabi
1645,1645,0.727941176,544,Rabi
1646,1646,1,1,Rabi
1647,1647,0.294762485,821,Rabi
1648,1648,0.279411765,136,Rabi
1649,1649,0.18226601,609,Rabi
1650,1650,0.308229017,4873,Rabi
1651,1651,0.277777778,36,Rabi
1652,1652,0.6,10,Rabi
1653,1653,0.192307692,26,Rabi
1654,1654,0.272727273,11,Rabi
1655,1655,0.263157895,19,Rabi
1656,1656,0.223684211,1292,Rabi
1657,1657,0.275862069,435,Rabi
1658,1658,0.15061296,571,Rabi
1659,1659,0.310638298,1175,Rabi
1660,1660,0.22,50,Rabi
1661,1661,0.203389831,59,Rabi
1662,1662,0.192307692,26,Rabi
1663,1663,0.984419263,706,Rabi
1664,1664,0.456400742,539,Rabi
1665,1665,0.277777778,144,Rabi
1666,1666,0.188679245,53,Rabi
1667,1667,0.296268088,1313,Rabi
1668,1668,0.276029056,413,Rabi
1669,1669,0.183183183,1665,Rabi
1670,1670,0.756508423,653,Rabi
1671,1671,0.166666667,12,Rabi
1672,1672,0.101433297,1814,Kharif
1673,1673,0.177105832,1852,Kharif
1674,1674,0.130128957,1706,Kharif
1675,1675,0.129807692,2496,Kharif
1676,1676,0.095918367,490,Kharif
1677,1677,0.044117647,340,Kharif
1678,1678,0.278179498,2351,Kharif
1679,1679,0.278827362,1535,Kharif
1680,1680,0.301192328,1929,Kharif
1681,1681,0.6,5,Kharif
1682,1682,0.5,4,Kharif
1683,1683,0.137767221,842,Kharif
1684,1684,0.278510473,1289,Kharif
1685,1685,0.18079096,531,Kharif
1686,1686,0.163758389,745,Kharif
1687,1687,0.219047619,105,Kharif
1688,1688,0.596401028,389,Kharif
1689,1689,0.133748056,643,Kharif
1690,1690,0.262626263,99,Kharif
1691,1691,0.182746879,881,Kharif
1692,1692,0.176848875,311,Kharif
1693,1693,0.162711864,295,Kharif
1694,1694,0.157559199,2196,Kharif
1695,1695,0.036337209,688,Kharif
1696,1696,0.20565371,1415,Kharif
1697,1697,0.225,40,Kharif
1698,1698,0,3,Kharif
1699,1699,0.199275362,276,Kharif
1700,1700,0.172413793,58,Kharif
1701,1701,0.161764706,136,Kharif
1702,1702,0.545454545,11,Kharif
1703,1703,0.222621185,557,Kharif
1704,1704,0.595744681,47,Kharif
1705,1705,0.454545455,33,Kharif
1706,1706,0.53125,32,Kharif
1707,1707,0.589837263,3011,Kharif
1708,1708,0.468487395,952,Kharif
1709,1709,0.523265306,1225,Kharif
1710,1710,0.178787879,330,Kharif
1711,1711,0.176344086,465,Kharif
1712,1712,0.164285714,420,Kharif
1713,1713,0.583333333,48,Kharif
1714,1714,1.25,28,Rabi
1715,1715,0,329,Rabi
1716,1716,1.181818182,22,Rabi
1717,1717,1.240921169,2258,Rabi
1718,1718,0,2070,Rabi
1719,1719,1.235294118,51,Rabi
1720,1720,0,13,Rabi
1721,1721,0,4,Rabi
1722,1722,0,24,Rabi
1723,1723,1.241457859,439,Rabi
1724,1724,0,432,Rabi
1725,1725,1.240740741,1458,Rabi
1726,1726,0,1881,Rabi
1727,1727,0,13,Rabi
1728,1728,0,5,Rabi
1729,1729,1,1,Rabi
1730,1730,0,65,Rabi
1731,1731,1.245901639,61,Rabi
1732,1732,0,2138,Rabi
1733,1733,1.239130435,92,Rabi
1734,1734,0,1090,Rabi
1735,1735,1.285714286,7,Rabi
1736,1736,1.241444867,1052,Rabi
1737,1737,0,951,Rabi
1738,1738,1.24137931,58,Rabi
1739,1739,0,25,Rabi
1740,1740,1.240291262,412,Rabi
1741,1741,0,518,Rabi
1742,1742,1.240452617,707,Rabi
1743,1743,0,680,Rabi
1744,1744,0,4,Rabi
1745,1745,1.240935673,4275,Rabi
1746,1746,0,4367,Rabi
1747,1747,8.5,2,Whole Year
1748,1748,9.225585938,1024,Whole Year
1749,1749,8.682060391,1126,Whole Year
1750,1750,9.329976762,1291,Whole Year
1751,1751,5,1,Whole Year
1752,1752,3.532544379,1014,Whole Year
1753,1753,5.413739266,1281,Whole Year
1754,1754,8.761904762,966,Whole Year
1755,1755,3.527131783,129,Whole Year
1756,1756,5.405940594,101,Whole Year
1757,1757,8.763157895,190,Whole Year
1758,1758,6.5,8,Whole Year
1759,1759,6.456647399,173,Whole Year
1760,1760,8.683229814,161,Whole Year
1761,1761,9.328358209,201,Whole Year
1762,1762,1.158227848,158,Kharif
1763,1763,1.307692308,13,Rabi
1764,1764,2.420960187,5124,Kharif
1765,1765,1.332720588,544,Rabi
1766,1766,2.354081831,5157,Kharif
1767,1767,1.239808153,417,Rabi
1768,1768,1.057858634,3353,Kharif
1769,1769,1.605863192,614,Rabi
1770,1770,0.74000845,11835,Kharif
1771,1771,1.332207207,1776,Rabi
1772,1772,0.962056481,6905,Kharif
1773,1773,1.238656987,1102,Rabi
1774,1774,0.838026763,10014,Kharif
1775,1775,1.606486486,925,Rabi
1776,1776,1.10652921,291,Kharif
1777,1777,1.88372093,86,Rabi
1778,1778,0.8625,560,Kharif
1779,1779,1.307692308,39,Rabi
1780,1780,1.349802372,506,Kharif
1781,1781,1.796610169,59,Rabi
1782,1782,1.875,8,Rabi
1783,1783,1.4,5,Rabi
1784,1784,1.235294118,34,Kharif
1785,1785,1.331932773,714,Rabi
1786,1786,1.545454545,33,Kharif
1787,1787,1.23885918,561,Rabi
1788,1788,0.891089109,101,Kharif
1789,1789,1.606060606,528,Rabi
1790,1790,1.333333333,6,Kharif
1791,1791,1.176470588,17,Kharif
1792,1792,1.083333333,12,Kharif
1793,1793,1.8,5,Rabi
1794,1794,1.242424242,33,Kharif
1795,1795,1.6,10,Kharif
1796,1796,0.857142857,7,Kharif
1797,1797,1.076032541,6392,Kharif
1798,1798,1.748538012,684,Rabi
1799,1799,1.092989986,6990,Kharif
1800,1800,1.289269051,643,Rabi
1801,1801,1.241047246,6646,Kharif
1802,1802,1.754491018,501,Rabi
1803,1803,1.277777778,36,Kharif
1804,1804,1.136363636,22,Kharif
1805,1805,1,4,Kharif
1806,1806,2,1,Rabi
1807,1807,1.307692308,13,Kharif
1808,1808,1.75,8,Rabi
1809,1809,1.2,10,Kharif
1810,1810,1.5,2,Rabi
1811,1811,1.090909091,11,Kharif
1812,1812,1.75,8,Rabi
1813,1813,1.106796117,309,Kharif
1814,1814,1.966944234,3963,Rabi
1815,1815,0.859813084,214,Kharif
1816,1816,1.465909091,3872,Rabi
1817,1817,1.345679012,81,Kharif
1818,1818,1.631107256,3459,Rabi
1819,1819,1.684958037,3098,Kharif
1820,1820,1.74829932,147,Rabi
1821,1821,1.321847507,2728,Kharif
1822,1822,1.296296296,216,Rabi
1823,1823,0.9609375,5632,Kharif
1824,1824,1.756302521,119,Rabi
1825,1825,1.108433735,166,Kharif
1826,1826,1.883211679,137,Rabi
1827,1827,0.861111111,144,Kharif
1828,1828,1.3046875,384,Rabi
1829,1829,1.353982301,113,Kharif
1830,1830,1.790697674,172,Rabi
1831,1831,1.054015296,2092,Kharif
1832,1832,1.546952224,1214,Rabi
1833,1833,0.957879088,2018,Kharif
1834,1834,1.177639752,805,Rabi
1835,1835,1.339070568,1743,Kharif
1836,1836,1.516198704,1389,Rabi
1837,1837,1.146989812,32390,Kharif
1838,1838,2.076221498,1535,Rabi
1839,1839,0.863986026,29769,Kharif
1840,1840,0.575638507,509,Rabi
1841,1841,1.350998041,32664,Kharif
1842,1842,2.803766105,1009,Rabi
1843,1843,0.936939543,6914,Kharif
1844,1844,1.791896869,2172,Rabi
1845,1845,0.825010855,6909,Kharif
1846,1846,1.1621881,1042,Rabi
1847,1847,1.346050671,6710,Kharif
1848,1848,1.748050682,2052,Rabi
1849,1849,1.8,10,Rabi
1850,1850,0.304347826,23,Rabi
1851,1851,0.5,2,Rabi
1852,1852,0.261904762,42,Rabi
1853,1853,0.260869565,1242,Rabi
1854,1854,0.092259578,1279,Rabi
1855,1855,0.246696035,1135,Rabi
1856,1856,0.258426966,89,Rabi
1857,1857,0.092227979,965,Rabi
1858,1858,0.247838617,347,Rabi
1859,1859,0.39869281,1071,Rabi
1860,1860,0.483870968,1085,Rabi
1861,1861,0.331034483,145,Rabi
1862,1862,0.4,5,Rabi
1863,1863,0.428571429,7,Rabi
1864,1864,0.333333333,3,Rabi
1865,1865,0.333333333,6,Rabi
1866,1866,0.444444444,9,Rabi
1867,1867,0.25,20,Rabi
1868,1868,0.272727273,11,Rabi
1869,1869,0.090909091,22,Rabi
1870,1870,0.333333333,3,Rabi
1871,1871,0.4,5,Rabi
1872,1872,2.231999169,67358,Kharif
1873,1873,2.390966687,9786,Rabi
1874,1874,1.544999093,71657,Kharif
1875,1875,2.177924859,5137,Rabi
1876,1876,2.46799642,74851,Kharif
1877,1877,2.638985006,6069,Rabi
1878,1878,2.907993187,32878,Kharif
1879,1879,2.857000446,38119,Rabi
1880,1880,2.282013349,29066,Kharif
1881,1881,1.866970803,10960,Rabi
1882,1882,2.56300314,17515,Kharif
1883,1883,2.352022908,10826,Rabi
1884,1884,2.268983058,24377,Kharif
1885,1885,2.749004819,62049,Rabi
1886,1886,2.483984705,20137,Kharif
1887,1887,2.558000932,30034,Rabi
1888,1888,2.084995945,18495,Kharif
1889,1889,1.712013487,27286,Rabi
1890,1890,2.626001422,220811,Kharif
1891,1891,4.525000151,165779,Rabi
1892,1892,2.82900174,194809,Kharif
1893,1893,4.622003815,106427,Rabi
1894,1894,3.249001803,234673,Kharif
1895,1895,5.256996994,165321,Rabi
1896,1896,3.431999354,272468,Kharif
1897,1897,4.030990494,44917,Rabi
1898,1898,3.18699896,202953,Kharif
1899,1899,2.719072165,2716,Rabi
1900,1900,2.83300193,170487,Kharif
1901,1901,2.917013167,5772,Rabi
1902,1902,2.535009681,38218,Kharif
1903,1903,2.616005326,37550,Rabi
1904,1904,2.054995083,27457,Kharif
1905,1905,1.78702597,9203,Rabi
1906,1906,2.570003425,23356,Kharif
1907,1907,2.232005201,10767,Rabi
1908,1908,3.039998866,141154,Kharif
1909,1909,3.218996773,103207,Rabi
1910,1910,2.586998088,133365,Kharif
1911,1911,3.150993923,48545,Rabi
1912,1912,3.221003109,122858,Kharif
1913,1913,3.188000247,64718,Rabi
1914,1914,2.582000081,98756,Kharif
1915,1915,3.48400243,39506,Rabi
1916,1916,1.708997169,98920,Kharif
1917,1917,2.419983916,4974,Rabi
1918,1918,2.90099801,130159,Kharif
1919,1919,2.919993305,11949,Rabi
1920,1920,2.914998735,245114,Kharif
1921,1921,3.641999756,98472,Rabi
1922,1922,3.120999549,243910,Kharif
1923,1923,2.603203661,2185,Rabi
1924,1924,2.367999748,222367,Kharif
1925,1925,2.586027251,7486,Rabi
1926,1926,2.792007703,43617,Kharif
1927,1927,2.581992558,38162,Rabi
1928,1928,2.095999833,47948,Kharif
1929,1929,2.264989976,10974,Rabi
1930,1930,2.907013692,34618,Kharif
1931,1931,2.290978655,4966,Rabi
1932,1932,2.42199929,76057,Kharif
1933,1933,2.349006904,61122,Rabi
1934,1934,2.025002933,76711,Kharif
1935,1935,2.001991913,33636,Rabi
1936,1936,2.430007536,66350,Kharif
1937,1937,2.093012732,33146,Rabi
1938,1938,2.508999053,76008,Kharif
1939,1939,2.64001233,32440,Rabi
1940,1940,2.112000537,59589,Kharif
1941,1941,1.757977224,17738,Rabi
1942,1942,2.568997075,63923,Kharif
1943,1943,2.313985702,22380,Rabi
1944,1944,2.774001122,142660,Kharif
1945,1945,2.586998063,76927,Rabi
1946,1946,2.244000511,94008,Kharif
1947,1947,2.301009028,37660,Rabi
1948,1948,2.994998571,62982,Kharif
1949,1949,2.823992936,60026,Rabi
1950,1950,2.484002098,122016,Kharif
1951,1951,2.691005642,36156,Rabi
1952,1952,1.55899536,89863,Kharif
1953,1953,2.296015395,17668,Rabi
1954,1954,3.110997991,73668,Kharif
1955,1955,3.004010846,17702,Rabi
1956,1956,3.286011606,40841,Kharif
1957,1957,3.622001126,106540,Rabi
1958,1958,2.437006647,19256,Kharif
1959,1959,2.256993272,46223,Rabi
1960,1960,2.872033377,14621,Kharif
1961,1961,2.517001619,31497,Rabi
1962,1962,2.649988049,25102,Kharif
1963,1963,2.664014065,21614,Rabi
1964,1964,1.786982249,20618,Kharif
1965,1965,2.367973449,9642,Rabi
1966,1966,2.321983682,21939,Kharif
1967,1967,2.409818942,14360,Rabi
1968,1968,3.161005336,34297,Kharif
1969,1969,3.392002544,176106,Rabi
1970,1970,3.279998242,45511,Kharif
1971,1971,3.013997831,173384,Rabi
1972,1972,2.781996086,17885,Kharif
1973,1973,2.659018762,137031,Rabi
1974,1974,2.202001443,178771,Kharif
1975,1975,2.268939394,1584,Rabi
1976,1976,1.747002899,153148,Kharif
1977,1977,2.534810127,632,Rabi
1978,1978,2.241001174,188219,Kharif
1979,1979,2.039927405,2204,Rabi
1980,1980,1.675002021,86579,Kharif
1981,1981,2.026976496,3744,Rabi
1982,1982,0.98999419,61964,Kharif
1983,1983,1.538954635,2028,Rabi
1984,1984,1.615995087,84676,Kharif
1985,1985,1.971976774,3961,Rabi
1986,1986,1.878001054,106296,Kharif
1987,1987,2.609989648,3864,Rabi
1988,1988,1.228001489,93995,Kharif
1989,1989,2.622895623,594,Rabi
1990,1990,2.100999135,108694,Kharif
1991,1991,2.437015062,4382,Rabi
1992,1992,2.841000192,129975,Kharif
1993,1993,2.941997982,49550,Rabi
1994,1994,2.076004442,109862,Kharif
1995,1995,2.553015948,25332,Rabi
1996,1996,3.071002871,124333,Kharif
1997,1997,2.809006144,45902,Rabi
1998,1998,2.588999641,222720,Kharif
1999,1999,4.68199812,191480,Rabi
2000,2000,3.072000522,214554,Kharif
2001,2001,4.326998309,117074,Rabi
2002,2002,3.498998859,232235,Kharif
2003,2003,4.871999011,177983,Rabi
2004,2004,0.337020169,1537,Rabi
2005,2005,0.281632653,735,Rabi
2006,2006,0.310829817,711,Rabi
2007,2007,0.140127389,3768,Rabi
2008,2008,0.131071704,2594,Rabi
2009,2009,0.035830619,307,Rabi
2010,2010,0.333333333,6,Rabi
2011,2011,0,1,Rabi
2012,2012,0.3125,16,Rabi
2013,2013,0.5,2,Rabi
2014,2014,0.311926606,218,Rabi
2015,2015,0.36791081,2063,Rabi
2016,2016,0.367235079,1642,Rabi
2017,2017,0.335950413,2420,Rabi
2018,2018,0.33702337,813,Rabi
2019,2019,0.412140575,1878,Rabi
2020,2020,0.31147541,915,Rabi
2021,2021,0.40199889,5403,Rabi
2022,2022,0.348003014,6635,Rabi
2023,2023,0.236031255,6783,Rabi
2024,2024,0.336653386,502,Rabi
2025,2025,0.118930715,1833,Rabi
2026,2026,0.280954525,2221,Rabi
2027,2027,0.31104034,1884,Rabi
2028,2028,0.336675462,3790,Rabi
2029,2029,0.533826038,3518,Rabi
2030,2030,0.494945848,2770,Rabi
2031,2031,0.322033898,118,Rabi
2032,2032,0.301886792,1219,Rabi
2033,2033,0.333333333,3,Rabi
2034,2034,0.294117647,17,Rabi
2035,2035,0.333333333,6,Rabi
2036,2036,0.127939793,2126,Kharif
2037,2037,0.192975625,12841,Rabi
2038,2038,0.233085502,2690,Kharif
2039,2039,0.178014102,8651,Rabi
2040,2040,0.174794785,2071,Kharif
2041,2041,0.206970614,10243,Rabi
2042,2042,0.5,2,Rabi
2043,2043,0.166666667,162,Kharif
2044,2044,0.484162896,442,Rabi
2045,2045,0.094017094,234,Kharif
2046,2046,0.323834197,386,Rabi
2047,2047,0.290322581,186,Kharif
2048,2048,0.177586207,580,Rabi
2049,2049,0.248764415,1821,Kharif
2050,2050,0.253623188,1104,Rabi
2051,2051,0.048731642,1498,Kharif
2052,2052,0.181407942,1108,Rabi
2053,2053,0.167123288,1095,Kharif
2054,2054,0.205759162,1910,Rabi
2055,2055,0.168031189,7695,Kharif
2056,2056,0.25,100,Rabi
2057,2057,0.095981087,6345,Kharif
2058,2058,0.180722892,83,Rabi
2059,2059,0.292983856,16291,Kharif
2060,2060,0.2061369,1271,Rabi
2061,2061,0.157894737,38,Kharif
2062,2062,0.48490566,4240,Rabi
2063,2063,0.097142857,175,Kharif
2064,2064,0.324009324,3003,Rabi
2065,2065,0.292957746,355,Kharif
2066,2066,0.17709438,3772,Rabi
2067,2067,0.194805195,308,Kharif
2068,2068,0.193086266,3211,Rabi
2069,2069,0.1875,304,Kharif
2070,2070,0.17778837,2098,Rabi
2071,2071,0.286624204,157,Kharif
2072,2072,0.207132244,3365,Rabi
2073,2073,0.150055835,7164,Kharif
2074,2074,0.193478261,920,Rabi
2075,2075,0.141027082,8899,Kharif
2076,2076,0.17838765,583,Rabi
2077,2077,0.13903203,9897,Kharif
2078,2078,0.207126949,3592,Rabi
2079,2079,0.168044077,1815,Kharif
2080,2080,0.251336898,187,Rabi
2081,2081,0.096057348,1395,Kharif
2082,2082,0.181518152,303,Rabi
2083,2083,0.29309327,3388,Kharif
2084,2084,0.206216831,1319,Rabi
2085,2085,0.168141593,113,Kharif
2086,2086,0.486486486,74,Rabi
2087,2087,0.096774194,93,Kharif
2088,2088,0.324675325,154,Rabi
2089,2089,0.293706294,429,Kharif
2090,2090,0.179487179,78,Rabi
2091,2091,0.194716243,1022,Kharif
2092,2092,0.18799547,883,Kharif
2093,2093,0.287343216,877,Kharif
2094,2094,0.19504644,2261,Kharif
2095,2095,0.191011236,178,Rabi
2096,2096,0.188188188,1998,Kharif
2097,2097,0.175257732,194,Rabi
2098,2098,0.287105751,2156,Kharif
2099,2099,0.210526316,114,Rabi
2100,2100,0.059951652,6205,Kharif
2101,2101,0.062062062,7992,Kharif
2102,2102,0.243035617,12887,Kharif
2103,2103,0.206896552,145,Rabi
2104,2104,0.192307692,104,Kharif
2105,2105,0.193164933,1346,Rabi
2106,2106,0.166666667,12,Kharif
2107,2107,0.178240741,864,Rabi
2108,2108,0.263157895,19,Kharif
2109,2109,0.206720978,982,Rabi
2110,2110,0.075149445,1171,Kharif
2111,2111,0.255033557,298,Rabi
2112,2112,0.043956044,6279,Kharif
2113,2113,0.328402367,338,Rabi
2114,2114,0.354000936,25644,Kharif
2115,2115,0.203478261,575,Rabi
2116,2116,0.194860814,1401,Kharif
2117,2117,0.187652315,1231,Kharif
2118,2118,0.287328491,1239,Kharif
2119,2119,0.168253968,1890,Kharif
2120,2120,0.256,250,Rabi
2121,2121,0.096035543,2926,Kharif
2122,2122,0.181208054,596,Rabi
2123,2123,0.293269231,1040,Kharif
2124,2124,0.205988642,1937,Rabi
2125,2125,0.168138897,3283,Kharif
2126,2126,0.255974378,4059,Rabi
2127,2127,0.095942721,2095,Kharif
2128,2128,0.190909091,2420,Rabi
2129,2129,0.293175074,1685,Kharif
2130,2130,0.194992114,5072,Rabi
2131,2131,0.146989762,10647,Kharif
2132,2132,0.254118822,4006,Rabi
2133,2133,0.116939574,6901,Kharif
2134,2134,0.096083789,2196,Rabi
2135,2135,0.152069839,3551,Kharif
2136,2136,0.242086753,3412,Rabi
2137,2137,0.174989733,24350,Kharif
2138,2138,0.26700777,5277,Rabi
2139,2139,0.113989267,13975,Kharif
2140,2140,0.209886128,3864,Rabi
2141,2141,0.159027266,6785,Kharif
2142,2142,0.194007859,6108,Rabi
2143,2143,0.262008507,19278,Kharif
2144,2144,0.1937046,413,Rabi
2145,2145,0.249006998,21148,Kharif
2146,2146,0.178947368,190,Rabi
2147,2147,0.377990624,24744,Kharif
2148,2148,0.205357143,224,Rabi
2149,2149,0.142857143,7,Kharif
2150,2150,0.25426945,527,Rabi
2151,2151,0.083333333,12,Kharif
2152,2152,0.180569185,1019,Rabi
2153,2153,0.3,20,Kharif
2154,2154,0.206110351,2193,Rabi
2155,2155,0.25,4,Kharif
2156,2156,0.4875,160,Kharif
2157,2157,0,2,Kharif
2158,2158,0.437238494,1434,Kharif
2159,2159,0.195865071,919,Kharif
2160,2160,0.2,10,Rabi
2161,2161,0.21056338,1420,Kharif
2162,2162,0.185714286,70,Rabi
2163,2163,0.267471091,1989,Kharif
2164,2164,0.215767635,1687,Kharif
2165,2165,0.342333655,2074,Kharif
2166,2166,0.481375358,2094,Kharif
2167,2167,0.529411765,17,Rabi
2168,2168,0.38065661,1127,Kharif
2169,2169,0.583111702,1504,Kharif
2170,2170,0.8,15,Rabi
2171,2171,0.362637363,182,Rabi
2172,2172,0.543478261,46,Rabi
2173,2173,0.732793522,247,Kharif
2174,2174,0.724137931,58,Rabi
2175,2175,0.604395604,91,Kharif
2176,2176,0.447368421,38,Rabi
2177,2177,0.757575758,231,Kharif
2178,2178,0.75,20,Rabi
2179,2179,0.333333333,3,Kharif
2180,2180,0.688311688,77,Rabi
2181,2181,0.753675535,19657,Kharif
2182,2182,0.777777778,18,Rabi
2183,2183,0.62295082,14091,Kharif
2184,2184,0.6,15,Rabi
2185,2185,0.798999706,16995,Kharif
2186,2186,0.769230769,13,Rabi
2187,2187,0.239798258,2181,Kharif
2188,2188,0.443729904,1866,Kharif
2189,2189,0.534311158,1909,Kharif
2190,2190,0.217391304,23,Kharif
2191,2191,0.428571429,7,Kharif
2192,2192,0,3,Rabi
2193,2193,0.5,4,Kharif
2194,2194,0.666666667,3,Kharif
2195,2195,0.568957871,2255,Rabi
2196,2196,0.747301587,1575,Kharif
2197,2197,0.829890644,823,Rabi
2198,2198,0.681388013,634,Kharif
2199,2199,0.36018412,1738,Rabi
2200,2200,0.972477064,872,Kharif
2201,2201,0.534456355,653,Rabi
2202,2202,0.258064516,248,Kharif
2203,2203,0.366013072,153,Kharif
2204,2204,0.307692308,39,Kharif
2205,2205,0.634146341,205,Kharif
2206,2206,0.648484848,165,Kharif
2207,2207,0.704697987,149,Kharif
2208,2208,0.531155421,22468,Kharif
2209,2209,0.400405567,21698,Kharif
2210,2210,0.433187266,18941,Kharif
2211,2211,0.524520256,4221,Kharif
2212,2212,0.517495899,3658,Kharif
2213,2213,0.649524376,3364,Kharif
2214,2214,0.5,24,Kharif
2215,2215,0,38558,Kharif
2216,2216,1.579997261,65721,Kharif
2217,2217,0,51,Kharif
2218,2218,1.125,16,Kharif
2219,2219,0,2376,Kharif
2220,2220,1.101164929,1631,Kharif
2221,2221,1.58,400,Kharif
2222,2222,0,287,Kharif
2223,2223,1.579901153,607,Kharif
2224,2224,0,12,Kharif
2225,2225,1.102040816,49,Kharif
2226,2226,88,8,Whole Year
2227,2227,71.25,56,Whole Year
2228,2228,80,121,Whole Year
2229,2229,86.67346939,490,Whole Year
2230,2230,68.33130699,329,Whole Year
2231,2231,71.33480176,454,Whole Year
2232,2232,86.03598958,38789,Whole Year
2233,2233,68.07701085,39436,Whole Year
2234,2234,70.10199292,26845,Whole Year
2235,2235,89.98000702,14255,Whole Year
2236,2236,82.30599676,15425,Whole Year
2237,2237,85.83199263,16285,Whole Year
2238,2238,81.81176471,1700,Whole Year
2239,2239,66.12888377,1738,Whole Year
2240,2240,71.47317388,1547,Whole Year
2241,2241,93.10830861,674,Whole Year
2242,2242,73.86265287,1063,Whole Year
2243,2243,72.49189189,555,Whole Year
2244,2244,85.83998101,2106,Whole Year
2245,2245,64.61139896,579,Whole Year
2246,2246,77.81269254,1623,Whole Year
2247,2247,84.94292462,5081,Whole Year
2248,2248,64.19996684,6031,Whole Year
2249,2249,76.64712991,3310,Whole Year
2250,2250,104.0409729,10690,Whole Year
2251,2251,100.9840163,15203,Whole Year
2252,2252,75.44202237,17524,Whole Year
2253,2253,86.97916667,48,Whole Year
2254,2254,73.825,80,Whole Year
2255,2255,72.49885057,435,Whole Year
2256,2256,69.6,50,Whole Year
2257,2257,80,44,Whole Year
2258,2258,86.9310104,27207,Whole Year
