pesticide_id,district_id,COMPOUND,STATE_CODE,COUNTY_CODE,LOW_ESTIMATE,HIGH_ESTIMATE
1134,1134,"2,4-D",23,7,7.5,11.1
1135,1135,"2,4-D",23,9,4.6,10.7
1136,1136,"2,4-D",23,11,129.5,163.9
1137,1137,"2,4-D",23,13,2.1,4.8
1138,1138,"2,4-D",23,15,4.5,7
1139,1139,"2,4-D",23,17,37.6,66
1140,1140,"2,4-D",23,19,31.5,214.2
1141,1141,"2,4-D",23,21,2.4,30.1
1142,1142,"2,4-D",23,23,4.4,4.9
1143,1143,"2,4-D",23,25,12.4,113
1144,1144,"2,4-D",23,27,8.4,63.4
1145,1145,"2,4-D",23,29,12.2,28.5
1146,1146,"2,4-D",23,31,34.9,56.7
1147,1147,"2,4-D",24,1,13.8,274.6
1148,1148,"2,4-D",24,3,112.9,346.6
1149,1149,"2,4-D",24,5,774.7,850.2
1150,1150,"2,4-D",24,9,278.9,463.9
1151,1151,"2,4-D",24,11,1369.5,2862.3
1152,1152,"2,4-D",24,13,1422.4,1596.3
1153,1153,"2,4-D",24,15,348.2,1408
1154,1154,"2,4-D",24,17,223.2,656.2
1155,1155,"2,4-D",24,19,4582.5,4582.5
1156,1156,"2,4-D",24,21,2008.9,2240.4
1157,1157,"2,4-D",24,23,68,872.6
1158,1158,"2,4-D",24,25,792.7,873.8
1159,1159,"2,4-D",24,27,270.9,298.1
1160,1160,"2,4-D",24,29,1061.9,2797.6
1161,1161,"2,4-D",24,31,592.4,693.9
1162,1162,"2,4-D",24,33,133,303.5
1163,1163,"2,4-D",24,35,1283.6,3303.5
1164,1164,"2,4-D",24,37,304.7,1042.8
1165,1165,"2,4-D",24,39,2594.7,2594.7
1166,1166,"2,4-D",24,41,1103,2475.2
1167,1167,"2,4-D",24,43,1110.8,1193.8
1168,1168,"2,4-D",24,45,2317.1,2317.1
1169,1169,"2,4-D",24,47,3358.9,3358.9
1170,1170,"2,4-D",25,1,19.4,13.7
1171,1171,"2,4-D",25,3,357.4,246.9
1172,1172,"2,4-D",25,5,141.4,101.2
1173,1173,"2,4-D",25,7,105.3,71.5
1174,1174,"2,4-D",25,9,118.6,85.9
1175,1175,"2,4-D",25,11,423.5,297.5
1176,1176,"2,4-D",25,13,143.1,102.3
1177,1177,"2,4-D",25,15,240.8,174.6
1178,1178,"2,4-D",25,17,134.5,99.8
1179,1179,"2,4-D",25,19,2.3,1.7
1180,1180,"2,4-D",25,21,54.6,38.2
1181,1181,"2,4-D",25,23,115.4,81.2
1182,1182,"2,4-D",25,25,0.8,0.5
1183,1183,"2,4-D",25,27,420.3,305.3
1184,1184,"2,4-D",26,1,140.1,304.8
1185,1185,"2,4-D",26,3,61.4,114.1
1186,1186,"2,4-D",26,5,741.4,6286.2
1187,1187,"2,4-D",26,7,202.5,507.7
1188,1188,"2,4-D",26,9,2383.2,2462.1
1189,1189,"2,4-D",26,11,197.3,590.8
1190,1190,"2,4-D",26,13,34.4,67.6
1191,1191,"2,4-D",26,15,1670.9,2641.7
1192,1192,"2,4-D",26,17,723.5,1589.5
1193,1193,"2,4-D",26,19,1131.5,1149.3
1194,1194,"2,4-D",26,21,318.3,4606.3
1195,1195,"2,4-D",26,23,2639.4,3256.5
1196,1196,"2,4-D",26,25,2789.6,3531.7
1197,1197,"2,4-D",26,27,190.9,5371.7
1198,1198,"2,4-D",26,29,222.4,269
1199,1199,"2,4-D",26,31,43.6,200.3
1200,1200,"2,4-D",26,33,19,219.3
1201,1201,"2,4-D",26,35,2.8,551.2
1202,1202,"2,4-D",26,37,3501.1,3970.6
1203,1203,"2,4-D",26,39,0.4,11.7
1204,1204,"2,4-D",26,41,121.1,434.2
1205,1205,"2,4-D",26,43,58.5,146.3
1206,1206,"2,4-D",26,45,2960.6,3804.2
1207,1207,"2,4-D",26,47,89.4,175.8
1208,1208,"2,4-D",26,49,1819.6,2034.5
1209,1209,"2,4-D",26,51,3.6,556.4
1210,1210,"2,4-D",26,53,81.3,93.6
1211,1211,"2,4-D",26,55,2911.2,2983
1212,1212,"2,4-D",26,57,18.8,4098.4
1213,1213,"2,4-D",26,59,3245.9,4006
1214,1214,"2,4-D",26,61,85,141
1215,1215,"2,4-D",26,63,2030.1,3096
1216,1216,"2,4-D",26,65,2389,2989.8
1217,1217,"2,4-D",26,67,3027.2,3874.6
1218,1218,"2,4-D",26,69,85.7,272.3
1219,1219,"2,4-D",26,71,18.8,63.3
1220,1220,"2,4-D",26,73,7.9,2957.1
1221,1221,"2,4-D",26,75,2176,3165.1
1222,1222,"2,4-D",26,77,366.1,4173
1223,1223,"2,4-D",26,79,114.1,137.3
1224,1224,"2,4-D",26,81,820.1,6667.1
1225,1225,"2,4-D",26,83,,2
1226,1226,"2,4-D",26,85,111.7,196.3
1227,1227,"2,4-D",26,87,1999.4,2426
1228,1228,"2,4-D",26,89,5290.1,5341
1229,1229,"2,4-D",26,91,5221.5,5466.6
1230,1230,"2,4-D",26,93,971.6,1212.8
1231,1231,"2,4-D",26,95,0,45.5
1232,1232,"2,4-D",26,97,75.5,148.5
1233,1233,"2,4-D",26,99,636.8,728.4
1234,1234,"2,4-D",26,101,590.1,624.1
1235,1235,"2,4-D",26,103,0,106.8
1236,1236,"2,4-D",26,105,2058.7,2386.6
1237,1237,"2,4-D",26,107,25.2,984.6
1238,1238,"2,4-D",26,109,162.1,584.5
1239,1239,"2,4-D",26,111,3.6,1054.1
1240,1240,"2,4-D",26,113,387.5,487.2
1241,1241,"2,4-D",26,115,3192.9,3294.4
1242,1242,"2,4-D",26,117,11.1,3080.2
1243,1243,"2,4-D",26,119,76.6,182.6
1244,1244,"2,4-D",26,121,1376.4,1802.9
1245,1245,"2,4-D",26,123,1708,2196.6
1246,1246,"2,4-D",26,125,189.5,299
1247,1247,"2,4-D",26,127,4269,4560.3
1248,1248,"2,4-D",26,129,266.6,537.8
1249,1249,"2,4-D",26,131,126.4,202
1250,1250,"2,4-D",26,133,6.2,761.7
1251,1251,"2,4-D",26,135,39.1,114.4
1252,1252,"2,4-D",26,137,94.7,212.8
1253,1253,"2,4-D",26,139,498.1,4707.6
1254,1254,"2,4-D",26,141,401,730.2
1255,1255,"2,4-D",26,143,0.7,23.6
1256,1256,"2,4-D",26,145,809.8,2802.5
1257,1257,"2,4-D",26,147,1768,2012.6
1258,1258,"2,4-D",26,149,2350.6,2809.9
1259,1259,"2,4-D",26,151,1248.7,3947.8
1260,1260,"2,4-D",26,153,30.2,65.7
1261,1261,"2,4-D",26,155,3733.5,4108.3
1262,1262,"2,4-D",26,157,1224.3,2782
1263,1263,"2,4-D",26,159,142.1,4054.3
1264,1264,"2,4-D",26,161,2202.8,2583.4
1265,1265,"2,4-D",26,163,76.2,104.8
1266,1266,"2,4-D",26,165,136.1,195.1
1267,1267,"2,4-D",27,1,2.9,427.2
1268,1268,"2,4-D",27,3,14,201.2
1269,1269,"2,4-D",27,5,446.8,1040
1270,1270,"2,4-D",27,7,701.6,850
1271,1271,"2,4-D",27,9,414.2,711.3
1272,1272,"2,4-D",27,11,969.3,2154.3
1273,1273,"2,4-D",27,13,1228.6,1397.3
1274,1274,"2,4-D",27,15,1041.5,1173.5
1275,1275,"2,4-D",27,17,0.6,280
1276,1276,"2,4-D",27,19,178.4,509.2
1277,1277,"2,4-D",27,21,505.9,562.7
1278,1278,"2,4-D",27,23,583.2,1971.7
1279,1279,"2,4-D",27,25,29.1,768.3
1280,1280,"2,4-D",27,27,661.9,1545.3
1281,1281,"2,4-D",27,29,369.3,607.6
1282,1282,"2,4-D",27,31,0.8,0.9
1283,1283,"2,4-D",27,33,2200.6,2242.8
1284,1284,"2,4-D",27,35,3.9,476.4
1285,1285,"2,4-D",27,37,1357.2,1441.8
1286,1286,"2,4-D",27,39,1668.7,1692.5
1287,1287,"2,4-D",27,41,1580.5,2464.4
1288,1288,"2,4-D",27,43,1088.1,2070.7
1289,1289,"2,4-D",27,45,7747.8,7795.2
1290,1290,"2,4-D",27,47,1113.5,2019.4
1291,1291,"2,4-D",27,49,3979,4051.8
1292,1292,"2,4-D",27,51,816,2167.6
1293,1293,"2,4-D",27,53,39.9,404.1
1294,1294,"2,4-D",27,55,5879.4,6062.2
1295,1295,"2,4-D",27,57,898.3,985
1296,1296,"2,4-D",27,59,26.9,675.6
1297,1297,"2,4-D",27,61,169.8,201.1
1298,1298,"2,4-D",27,63,2146.1,2166.7
1299,1299,"2,4-D",27,65,6.1,643.2
1300,1300,"2,4-D",27,67,519.3,1732.5
1301,1301,"2,4-D",27,69,1777.8,2415.2
1302,1302,"2,4-D",27,71,109.8,134
1303,1303,"2,4-D",27,73,1079.8,3065.2
1304,1304,"2,4-D",27,75,6,6.2
1305,1305,"2,4-D",27,77,331.5,435.4
1306,1306,"2,4-D",27,79,718.4,816.4
1307,1307,"2,4-D",27,81,2094,2209.2
1308,1308,"2,4-D",27,83,2491.2,2528.4
1309,1309,"2,4-D",27,85,153.3,807.5
1310,1310,"2,4-D",27,87,329.9,702.5
1311,1311,"2,4-D",27,89,3304.1,4475.9
1312,1312,"2,4-D",27,91,1128.5,1155.1
1313,1313,"2,4-D",27,93,400.9,1082
1314,1314,"2,4-D",27,95,16,690.9
1315,1315,"2,4-D",27,97,1093,1768.8
1316,1316,"2,4-D",27,99,1988.3,2991.9
1317,1317,"2,4-D",27,101,2355,2442.8
1318,1318,"2,4-D",27,103,604.2,668.8
1319,1319,"2,4-D",27,105,2380.1,2410.8
1320,1320,"2,4-D",27,107,1653.2,2483.7
1321,1321,"2,4-D",27,109,3888.5,3925.5
1322,1322,"2,4-D",27,111,6318.7,8909.5
1323,1323,"2,4-D",27,113,1149.6,1432.8
1324,1324,"2,4-D",27,115,11.2,929.3
1325,1325,"2,4-D",27,117,1902,1971.8
1326,1326,"2,4-D",27,119,3257.9,5681.9
1327,1327,"2,4-D",27,121,1323.2,2510.1
1328,1328,"2,4-D",27,123,0.1,5
1329,1329,"2,4-D",27,125,832.2,1213.8
1330,1330,"2,4-D",27,127,2794.1,2846.7
1331,1331,"2,4-D",27,129,398.1,2199.6
1332,1332,"2,4-D",27,131,759.2,874.5
1333,1333,"2,4-D",27,133,2379.4,2406.1
1334,1334,"2,4-D",27,135,1313.9,2049.1
1335,1335,"2,4-D",27,137,134.7,135.9
1336,1336,"2,4-D",27,139,259.4,477.8
1337,1337,"2,4-D",27,141,221.3,415.9
1338,1338,"2,4-D",27,143,187.5,1045.1
1339,1339,"2,4-D",27,145,1355,2600.4
1340,1340,"2,4-D",27,147,669.4,1199.6
1341,1341,"2,4-D",27,149,746.7,2182.7
1342,1342,"2,4-D",27,151,954,2712.6
1343,1343,"2,4-D",27,153,1473.3,2022.3
1344,1344,"2,4-D",27,155,668.2,2306.2
1345,1345,"2,4-D",27,157,3734.3,4193.8
1346,1346,"2,4-D",27,159,487.3,750
1347,1347,"2,4-D",27,161,619.1,1163.1
1348,1348,"2,4-D",27,163,71.3,481.4
1349,1349,"2,4-D",27,165,872.2,1473.2
1350,1350,"2,4-D",27,167,2408.7,4044
1351,1351,"2,4-D",27,169,4898.8,5080.2
1352,1352,"2,4-D",27,171,516.3,1040
1353,1353,"2,4-D",27,173,814.5,2845.4
1354,1354,"2,4-D",28,1,1159.6,2166.7
1355,1355,"2,4-D",28,3,6889.9,8220.1
1356,1356,"2,4-D",28,5,573.1,3677.2
1357,1357,"2,4-D",28,7,6034.7,6028.8
1358,1358,"2,4-D",28,9,1847.1,2775.8
1359,1359,"2,4-D",28,11,57987.2,57987.2
1360,1360,"2,4-D",28,13,3935.4,5939.5
1361,1361,"2,4-D",28,15,14289,14211.7
1362,1362,"2,4-D",28,17,3775.6,4208.4
1363,1363,"2,4-D",28,19,2279,2278.8
1364,1364,"2,4-D",28,21,1153.7,2905.9
1365,1365,"2,4-D",28,23,4732.6,4732.6
1366,1366,"2,4-D",28,25,1861.7,2238.2
1367,1367,"2,4-D",28,27,42713.1,42713.1
1368,1368,"2,4-D",28,29,78.7,3414.3
1369,1369,"2,4-D",28,31,702.7,8255.8
1370,1370,"2,4-D",28,33,2931.1,5166.1
1371,1371,"2,4-D",28,35,3101.6,3101.6
1372,1372,"2,4-D",28,37,363.1,1453.2
1373,1373,"2,4-D",28,39,4854,4912.5
1374,1374,"2,4-D",28,41,4988,5045.3
1375,1375,"2,4-D",28,43,2670.9,3122.7
1376,1376,"2,4-D",28,45,2939.2,2939.2
1377,1377,"2,4-D",28,47,2187.5,2197.4
1378,1378,"2,4-D",28,49,2575.3,9630.3
1379,1379,"2,4-D",28,51,27435.8,27385.3
1380,1380,"2,4-D",28,53,11068.1,11803.4
1381,1381,"2,4-D",28,55,6456.9,6972.6
1382,1382,"2,4-D",28,57,6602.1,7697.9
1383,1383,"2,4-D",28,59,2800.1,2856
1384,1384,"2,4-D",28,61,6118.1,6118.1
1385,1385,"2,4-D",28,63,668.9,3069.8
1386,1386,"2,4-D",28,65,68.4,3746.5
1387,1387,"2,4-D",28,67,9808.9,9865
1388,1388,"2,4-D",28,69,698.7,826.4
1389,1389,"2,4-D",28,71,2828.2,3445.3
1390,1390,"2,4-D",28,73,132.6,3283.8
1391,1391,"2,4-D",28,75,3404,3404
1392,1392,"2,4-D",28,77,230.2,4286.6
1393,1393,"2,4-D",28,79,5895.2,5893.3
1394,1394,"2,4-D",28,81,21459.2,23452.8
1395,1395,"2,4-D",28,83,18319.6,18927.5
1396,1396,"2,4-D",28,85,130.1,4494
1397,1397,"2,4-D",28,87,1788.6,3430.5
1398,1398,"2,4-D",28,89,18424.4,18406.7
1399,1399,"2,4-D",28,91,310.7,4061.1
1400,1400,"2,4-D",28,93,5121.8,6692.1
1401,1401,"2,4-D",28,95,4586.6,5271.8
1402,1402,"2,4-D",28,97,6080.6,6080.6
1403,1403,"2,4-D",28,99,770.7,815.9
1404,1404,"2,4-D",28,101,8264.9,8507.8
1405,1405,"2,4-D",28,103,2619.4,5787.5
1406,1406,"2,4-D",28,105,948,1111
1407,1407,"2,4-D",28,107,6734.2,9513.7
1408,1408,"2,4-D",28,109,10213.8,10385.3
1409,1409,"2,4-D",28,111,3110.6,3110.8
1410,1410,"2,4-D",28,113,322.6,4615.6
1411,1411,"2,4-D",28,115,12281.7,14645.3
1412,1412,"2,4-D",28,117,9967.8,11135.1
1413,1413,"2,4-D",28,119,21188.7,21188.7
1414,1414,"2,4-D",28,121,8588.5,8581.4
1415,1415,"2,4-D",28,123,7916.4,7916.4
1416,1416,"2,4-D",28,125,9738.1,10622.1
1417,1417,"2,4-D",28,127,750.6,8077.7
1418,1418,"2,4-D",28,129,373.1,7255.7
1419,1419,"2,4-D",28,131,5156.4,5156.6
1420,1420,"2,4-D",28,133,21441.2,21799.1
1421,1421,"2,4-D",28,135,36055.2,36055.2
1422,1422,"2,4-D",28,137,4336.2,5638.7
1423,1423,"2,4-D",28,139,5265.1,6991
1424,1424,"2,4-D",28,141,2064.8,2793.8
1425,1425,"2,4-D",28,143,29567.6,29567.6
1426,1426,"2,4-D",28,145,11089,12564.8
1427,1427,"2,4-D",28,147,385.5,6810.1
1428,1428,"2,4-D",28,149,3477.6,4552.4
1429,1429,"2,4-D",28,151,27733.8,28175.6
1430,1430,"2,4-D",28,153,9320.6,9360.4
1431,1431,"2,4-D",28,155,5467.9,5451.4
1432,1432,"2,4-D",28,157,151.4,2614.3
1433,1433,"2,4-D",28,159,693.5,769.9
1434,1434,"2,4-D",28,161,2693,3143.8
1435,1435,"2,4-D",28,163,12445.1,16776.3
1436,1436,"2,4-D",29,1,6735.5,6785
1437,1437,"2,4-D",29,3,13596.1,13678.4
1438,1438,"2,4-D",29,5,26844.1,26871.3
1439,1439,"2,4-D",29,7,9698.3,10068.6
1440,1440,"2,4-D",29,9,6844.5,7097.2
1441,1441,"2,4-D",29,11,6124.2,9519.5
1442,1442,"2,4-D",29,13,19510.3,20177.6
1443,1443,"2,4-D",29,15,3227.3,3369.8
1444,1444,"2,4-D",29,17,4251.9,6223.9
1445,1445,"2,4-D",29,19,3765.8,4054.9
1446,1446,"2,4-D",29,21,9589,9624.9
1447,1447,"2,4-D",29,23,5603.5,5641.9
1448,1448,"2,4-D",29,25,6426.5,6461
1449,1449,"2,4-D",29,27,5435.4,5702.5
1450,1450,"2,4-D",29,29,1077.4,1088.1
1451,1451,"2,4-D",29,31,4919.9,5030.1
1452,1452,"2,4-D",29,33,17094.9,17153.9
1453,1453,"2,4-D",29,35,1860.8,1862.3
1454,1454,"2,4-D",29,37,10924.4,11068.1
1455,1455,"2,4-D",29,39,2717.1,2838.5
1456,1456,"2,4-D",29,41,14898.7,14930
1457,1457,"2,4-D",29,43,4331.1,4362.7
1458,1458,"2,4-D",29,45,5931.2,5992.9
1459,1459,"2,4-D",29,47,4505,4526.3
1460,1460,"2,4-D",29,49,6795.2,6815.9
1461,1461,"2,4-D",29,51,1802.2,1839.6
1462,1462,"2,4-D",29,53,6884.1,7229.2
1463,1463,"2,4-D",29,55,3646.7,3674.6
1464,1464,"2,4-D",29,57,6727.9,8129.4
1465,1465,"2,4-D",29,59,1868.5,1921
1466,1466,"2,4-D",29,61,12666.1,12700.9
1467,1467,"2,4-D",29,63,10158,10209.5
1468,1468,"2,4-D",29,65,7083.4,7118
1469,1469,"2,4-D",29,67,9244.7,9338.2
1470,1470,"2,4-D",29,69,10358.9,10382.3
1471,1471,"2,4-D",29,71,9893.5,10107
1472,1472,"2,4-D",29,73,4618.6,4735.5
1473,1473,"2,4-D",29,75,9407,9463.1
1474,1474,"2,4-D",29,77,5079.2,5203.3
1475,1475,"2,4-D",29,79,9775.3,9808.7
1476,1476,"2,4-D",29,81,17821.8,17916
1477,1477,"2,4-D",29,83,11625.7,12172.8
1478,1478,"2,4-D",29,85,1755.7,1825.4
1479,1479,"2,4-D",29,87,20166,20188.7
1480,1480,"2,4-D",29,89,4326.6,4513.5
1481,1481,"2,4-D",29,91,13485.1,13524
1482,1482,"2,4-D",29,93,1965.6,1988.2
1483,1483,"2,4-D",29,95,5438.6,5480.7
1484,1484,"2,4-D",29,97,6151.6,8303.2
1485,1485,"2,4-D",29,99,2137,2195.5
1486,1486,"2,4-D",29,101,11921.9,12210
1487,1487,"2,4-D",29,103,7508,7590.3
1488,1488,"2,4-D",29,105,2431.4,2490.3
1489,1489,"2,4-D",29,107,17055.3,17347.5
1490,1490,"2,4-D",29,109,7362,8001.6
1491,1491,"2,4-D",29,111,4633.4,4685.2
1492,1492,"2,4-D",29,113,15891.6,16298.6
1493,1493,"2,4-D",29,115,11724.6,11782.7
1494,1494,"2,4-D",29,117,12541.4,12672
1495,1495,"2,4-D",29,119,4388.3,4403.9
1496,1496,"2,4-D",29,121,13516.2,13561.4
1497,1497,"2,4-D",29,123,2893.8,2952.8
1498,1498,"2,4-D",29,125,2167.4,2207.2
1499,1499,"2,4-D",29,127,5995.8,6034.5
1500,1500,"2,4-D",29,129,5091.2,5163
1501,1501,"2,4-D",29,131,2337.5,2401.3
1502,1502,"2,4-D",29,133,6561.7,6561.1
1503,1503,"2,4-D",29,135,3265.7,3367.2
1504,1504,"2,4-D",29,137,7731.4,7827.7
1505,1505,"2,4-D",29,139,14871,15373.6
1506,1506,"2,4-D",29,141,2117,2222.9
1507,1507,"2,4-D",29,143,8928.1,9252.6
1508,1508,"2,4-D",29,145,5960.3,6328
1509,1509,"2,4-D",29,147,26001.9,26204.1
1510,1510,"2,4-D",29,149,9138.8,9173.8
1511,1511,"2,4-D",29,151,2719.4,2798.4
1512,1512,"2,4-D",29,153,9205,9249
1513,1513,"2,4-D",29,155,7796,7854.7
1514,1514,"2,4-D",29,157,10464.1,11099.1
1515,1515,"2,4-D",29,159,7101,7463.8
1516,1516,"2,4-D",29,161,1078,1083.6
1517,1517,"2,4-D",29,163,6977.6,7083.7
1518,1518,"2,4-D",29,165,9063.4,9077.4
1519,1519,"2,4-D",29,167,2876.4,2937
1520,1520,"2,4-D",29,169,931.3,949.2
1521,1521,"2,4-D",29,171,4521.4,4555.3
1522,1522,"2,4-D",29,173,4194.4,4258.2
1523,1523,"2,4-D",29,175,7329,7353.3
1524,1524,"2,4-D",29,177,13092.5,13110.5
1525,1525,"2,4-D",29,179,2301.2,2323.9
1526,1526,"2,4-D",29,181,4293.1,4854.5
1527,1527,"2,4-D",29,183,10848.6,11040.9
1528,1528,"2,4-D",29,185,6932.8,7386.5
1529,1529,"2,4-D",29,186,4986.2,5259.6
1530,1530,"2,4-D",29,187,2143,2191.4
1531,1531,"2,4-D",29,189,1367.3,1398.2
1532,1532,"2,4-D",29,195,11937.6,12110.1
1533,1533,"2,4-D",29,197,3714.6,3740.2
1534,1534,"2,4-D",29,199,5228.2,5281.3
1535,1535,"2,4-D",29,201,5520.3,5561.7
1536,1536,"2,4-D",29,203,4169.1,4184.4
1537,1537,"2,4-D",29,205,8045,8163
1538,1538,"2,4-D",29,207,10374.9,10453.4
1539,1539,"2,4-D",29,209,2869.7,2983.3
1540,1540,"2,4-D",29,211,4462.9,4475.1
1541,1541,"2,4-D",29,213,4446.2,4490.5
1542,1542,"2,4-D",29,215,15023.3,15121.1
1543,1543,"2,4-D",29,217,12014.6,12784.5
1544,1544,"2,4-D",29,219,6015.1,6087.2
1545,1545,"2,4-D",29,221,2002,2013.6
1546,1546,"2,4-D",29,223,2876.2,3094.7
1547,1547,"2,4-D",29,225,9059,9272.1
1548,1548,"2,4-D",29,227,3442.8,3528.7
1549,1549,"2,4-D",29,229,10409.5,10499.5
1550,1550,"2,4-D",30,1,4226.4,6044.7
1551,1551,"2,4-D",30,3,36949.3,37200.5
1552,1552,"2,4-D",30,5,31510.1,31798.6
1553,1553,"2,4-D",30,7,10991.4,11275.1
1554,1554,"2,4-D",30,9,6000.3,6228.2
1555,1555,"2,4-D",30,11,3879.6,5378.6
1556,1556,"2,4-D",30,13,45615.8,46064.8
1557,1557,"2,4-D",30,15,64688.4,64904.3
1558,1558,"2,4-D",30,17,2864.3,3772
1559,1559,"2,4-D",30,19,20783.7,20998.9
1560,1560,"2,4-D",30,21,20897.4,21048.8
1561,1561,"2,4-D",30,23,114.2,127.9
1562,1562,"2,4-D",30,25,1602.8,2671.1
1563,1563,"2,4-D",30,27,44802,45538.8
1564,1564,"2,4-D",30,29,3437.4,3563.1
1565,1565,"2,4-D",30,31,1555.5,10039.2
1566,1566,"2,4-D",30,33,17909.4,18104.3
1567,1567,"2,4-D",30,35,18820.8,19310.8
1568,1568,"2,4-D",30,37,9571.6,9735.4
1569,1569,"2,4-D",30,39,272.4,305.5
1570,1570,"2,4-D",30,41,52903.9,53134.9
1571,1571,"2,4-D",30,43,1072.3,3030.7
1572,1572,"2,4-D",30,45,15757,16158.5
1573,1573,"2,4-D",30,47,1427.4,1552.9
1574,1574,"2,4-D",30,49,6674.4,6749.3
1575,1575,"2,4-D",30,51,30984.2,31273.1
1576,1576,"2,4-D",30,53,44.1,47.9
1577,1577,"2,4-D",30,55,23568.2,23699
1578,1578,"2,4-D",30,57,3215.6,4938.1
1579,1579,"2,4-D",30,59,4708.4,4769.4
1580,1580,"2,4-D",30,61,40.2,43.1
1581,1581,"2,4-D",30,63,412.4,428.3
1582,1582,"2,4-D",30,65,7675.6,7774.4
1583,1583,"2,4-D",30,67,3495.7,3599.1
1584,1584,"2,4-D",30,69,15743.2,15796
1585,1585,"2,4-D",30,71,21481.4,21786.5
1586,1586,"2,4-D",30,73,26801.4,27097.4
1587,1587,"2,4-D",30,75,2267.4,3043.1
1588,1588,"2,4-D",30,77,682.2,720.2
1589,1589,"2,4-D",30,79,3730,4741.6
1590,1590,"2,4-D",30,81,720.7,748.5
1591,1591,"2,4-D",30,83,20208.6,20338.8
1592,1592,"2,4-D",30,85,32395.3,32752.1
1593,1593,"2,4-D",30,87,5410.4,6896.8
1594,1594,"2,4-D",30,89,370.3,399.9
1595,1595,"2,4-D",30,91,25154.8,25406.5
1596,1596,"2,4-D",30,93,218.6,225
1597,1597,"2,4-D",30,95,18008.8,18380
1598,1598,"2,4-D",30,97,3208.1,3259
1599,1599,"2,4-D",30,99,23522.2,23865.7
1600,1600,"2,4-D",30,101,37893.8,38208.8
1601,1601,"2,4-D",30,103,3623.6,3655
1602,1602,"2,4-D",30,105,33355.2,33808.6
1603,1603,"2,4-D",30,107,6965.9,7159.1
1604,1604,"2,4-D",30,109,3158.2,4227.7
1605,1605,"2,4-D",30,111,35529.6,36496.4
1606,1606,"2,4-D",31,1,12207,12246.8
1607,1607,"2,4-D",31,3,19884.5,20733.3
1608,1608,"2,4-D",31,5,239.4,422.8
1609,1609,"2,4-D",31,7,17557.4,17725.2
1610,1610,"2,4-D",31,9,172,344.4
1611,1611,"2,4-D",31,11,17831.5,19147
1612,1612,"2,4-D",31,13,28525.7,29733.4
1613,1613,"2,4-D",31,15,425.1,2775.5
1614,1614,"2,4-D",31,17,520,1735.7
1615,1615,"2,4-D",31,19,6461.5,6834.5
1616,1616,"2,4-D",31,21,14305.2,14666.6
1617,1617,"2,4-D",31,23,22084.8,22243.3
1618,1618,"2,4-D",31,25,21011.4,21071.5
1619,1619,"2,4-D",31,27,19916.4,21532.4
1620,1620,"2,4-D",31,29,8527.2,8816.1
1621,1621,"2,4-D",31,31,2299.8,3322
1622,1622,"2,4-D",31,33,50775.9,51193.6
1623,1623,"2,4-D",31,35,31926.3,31926.3
1624,1624,"2,4-D",31,37,16383.9,16519.3
1625,1625,"2,4-D",31,39,18075.7,19237
1626,1626,"2,4-D",31,41,7581.5,8704.6
1627,1627,"2,4-D",31,43,6684.1,6918.8
1628,1628,"2,4-D",31,45,11476.8,11535.7
1629,1629,"2,4-D",31,47,5815.1,6298.3
1630,1630,"2,4-D",31,49,23439.8,23506.6
1631,1631,"2,4-D",31,51,12550.3,13109
1632,1632,"2,4-D",31,53,21219.1,21288.2
1633,1633,"2,4-D",31,55,4179.8,4195.6
1634,1634,"2,4-D",31,57,7978.1,8135.5
1635,1635,"2,4-D",31,59,37086.7,37086.7
1636,1636,"2,4-D",31,61,8215.9,8273.9
1637,1637,"2,4-D",31,63,7205.4,7883.9
1638,1638,"2,4-D",31,65,10652.7,10818.8
1639,1639,"2,4-D",31,67,46526.5,46526.5
1640,1640,"2,4-D",31,69,12194.2,12299.8
1641,1641,"2,4-D",31,71,125.5,636.7
1642,1642,"2,4-D",31,73,6217.1,6233.3
1643,1643,"2,4-D",31,75,186.4,209
1644,1644,"2,4-D",31,77,2718,2838.6
1645,1645,"2,4-D",31,79,4363.8,4417.1
1646,1646,"2,4-D",31,81,22413.9,22472.6
1647,1647,"2,4-D",31,83,8336.1,8405.1
1648,1648,"2,4-D",31,85,6146.1,6366
1649,1649,"2,4-D",31,87,13583.9,13718.3
1650,1650,"2,4-D",31,89,1313.7,8442.3
1651,1651,"2,4-D",31,91,175,228.9
1652,1652,"2,4-D",31,93,3357.7,3634.1
1653,1653,"2,4-D",31,95,27341.2,27341.2
1654,1654,"2,4-D",31,97,13883.2,13883.2
1655,1655,"2,4-D",31,99,12104.5,12176.2
1656,1656,"2,4-D",31,101,9014.9,9570.3
1657,1657,"2,4-D",31,103,329.7,1264.4
1658,1658,"2,4-D",31,105,30931.4,31077
1659,1659,"2,4-D",31,107,16892.6,19950.6
1660,1660,"2,4-D",31,109,22718,22906.1
1661,1661,"2,4-D",31,111,5323.1,7032.7
1662,1662,"2,4-D",31,113,159.6,902.8
1663,1663,"2,4-D",31,115,199.4,581.1
1664,1664,"2,4-D",31,117,186.2,321.7
1665,1665,"2,4-D",31,119,15367.9,16220.6
1666,1666,"2,4-D",31,121,14980.2,15165
1667,1667,"2,4-D",31,123,14043,14630.3
1668,1668,"2,4-D",31,125,11046.3,11164.4
1669,1669,"2,4-D",31,127,22052.3,22052.3
1670,1670,"2,4-D",31,129,26994.5,26994.5
