stat_id,crop_id,district_id,season,area,production,yield
1332,1332,1332,Rabi,1254,1254,1254
1333,1333,1333,Kharif,1254,1254,1254
1334,1334,1334,Rabi,1254,1254,1254
1335,1335,1335,Kharif,1254,1254,1254
1336,1336,1336,Rabi,1254,1254,1254
1337,1337,1337,Kharif,1254,1254,1254
1338,1338,1338,Rabi,1254,1254,1254
1339,1339,1339,Kharif,1254,1254,1254
1340,1340,1340,Rabi,1254,1254,1254
1341,1341,1341,Kharif,1254,1254,1254
1342,1342,1342,Rabi,1254,1254,1254
1343,1343,1343,Kharif,1254,1254,1254
1344,1344,1344,Rabi,1254,1254,1254
1345,1345,1345,Kharif,1254,1254,1254
1346,1346,1346,Rabi,1254,1254,1254
1347,1347,1347,Kharif,1254,1254,1254
1348,1348,1348,Rabi,1254,1254,1254
1349,1349,1349,Kharif,1254,1254,1254
1350,1350,1350,Kharif,1254,1254,1254
1351,1351,1351,Kharif,1254,1254,1254
1352,1352,1352,Kharif,1254,1254,1254
1353,1353,1353,Kharif,1254,1254,1254
1354,1354,1354,Kharif,1254,1254,1254
1355,1355,1355,Kharif,1254,1254,1254
1356,1356,1356,Kharif,1254,1254,1254
1357,1357,1357,Kharif,1254,1254,1254
1358,1358,1358,Kharif,1254,1254,1254
1359,1359,1359,Kharif,1254,1254,1254
1360,1360,1360,Kharif,1254,1254,1254
1361,1361,1361,Kharif,1254,1254,1254
1362,1362,1362,Kharif,1254,1254,1254
1363,1363,1363,Kharif,1254,1254,1254
1364,1364,1364,Kharif,1254,1254,1254
1365,1365,1365,Kharif,1254,1254,1254
1366,1366,1366,Kharif,1254,1254,1254
1367,1367,1367,Kharif,1254,1254,1254
1368,1368,1368,Kharif,1254,1254,1254
1369,1369,1369,Kharif,1254,1254,1254
1370,1370,1370,Kharif,1254,1254,1254
1371,1371,1371,Kharif,1254,1254,1254
1372,1372,1372,Kharif,1254,1254,1254
1373,1373,1373,Kharif,1254,1254,1254
1374,1374,1374,Kharif,1254,1254,1254
1375,1375,1375,Kharif,1254,1254,1254
1376,1376,1376,Kharif,1254,1254,1254
1377,1377,1377,Kharif,1254,1254,1254
1378,1378,1378,Kharif,1254,1254,1254
1379,1379,1379,Rabi,1254,1254,1254
1380,1380,1380,Kharif,1254,1254,1254
1381,1381,1381,Rabi,1254,1254,1254
1382,1382,1382,Kharif,1254,1254,1254
1383,1383,1383,Rabi,1254,1254,1254
1384,1384,1384,Kharif,1254,1254,1254
1385,1385,1385,Rabi,1254,1254,1254
1386,1386,1386,Kharif,1254,1254,1254
1387,1387,1387,Rabi,1254,1254,1254
1388,1388,1388,Kharif,1254,1254,1254
1389,1389,1389,Rabi,1254,1254,1254
1390,1390,1390,Kharif,1254,1254,1254
1391,1391,1391,Rabi,1254,1254,1254
1392,1392,1392,Kharif,1254,1254,1254
1393,1393,1393,Rabi,1254,1254,1254
1394,1394,1394,Kharif,1254,1254,1254
1395,1395,1395,Rabi,1254,1254,1254
1396,1396,1396,Kharif,1254,1254,1254
1397,1397,1397,Rabi,1254,1254,1254
1398,1398,1398,Kharif,1254,1254,1254
1399,1399,1399,Rabi,1254,1254,1254
1400,1400,1400,Kharif,1254,1254,1254
1401,1401,1401,Rabi,1254,1254,1254
1402,1402,1402,Kharif,1254,1254,1254
1403,1403,1403,Rabi,1254,1254,1254
1404,1404,1404,Kharif,1254,1254,1254
1405,1405,1405,Rabi,1254,1254,1254
1406,1406,1406,Kharif,1254,1254,1254
1407,1407,1407,Rabi,1254,1254,1254
1408,1408,1408,Kharif,1254,1254,1254
1409,1409,1409,Rabi,1254,1254,1254
1410,1410,1410,Kharif,1254,1254,1254
1411,1411,1411,Rabi,1254,1254,1254
1412,1412,1412,Kharif,1254,1254,1254
1413,1413,1413,Kharif,1254,1254,1254
1414,1414,1414,Rabi,1254,1254,1254
1415,1415,1415,Kharif,1254,1254,1254
1416,1416,1416,Rabi,1254,1254,1254
1417,1417,1417,Kharif,1254,1254,1254
1418,1418,1418,Rabi,1254,1254,1254
1419,1419,1419,Kharif,1254,1254,1254
1420,1420,1420,Rabi,1254,1254,1254
1421,1421,1421,Kharif,1254,1254,1254
1422,1422,1422,Rabi,1254,1254,1254
1423,1423,1423,Kharif,1254,1254,1254
1424,1424,1424,Rabi,1254,1254,1254
1425,1425,1425,Kharif,1254,1254,1254
1426,1426,1426,Rabi,1254,1254,1254
1427,1427,1427,Kharif,1254,1254,1254
1428,1428,1428,Rabi,1254,1254,1254
1429,1429,1429,Kharif,1254,1254,1254
1430,1430,1430,Rabi,1254,1254,1254
1431,1431,1431,Kharif,1254,1254,1254
1432,1432,1432,Rabi,1254,1254,1254
1433,1433,1433,Kharif,1254,1254,1254
1434,1434,1434,Rabi,1254,1254,1254
1435,1435,1435,Kharif,1254,1254,1254
1436,1436,1436,Rabi,1254,1254,1254
1437,1437,1437,Kharif,1254,1254,1254
1438,1438,1438,Rabi,1254,1254,1254
1439,1439,1439,Kharif,1254,1254,1254
1440,1440,1440,Kharif,1254,1254,1254
1441,1441,1441,Rabi,1254,1254,1254
1442,1442,1442,Kharif,1254,1254,1254
1443,1443,1443,Rabi,1254,1254,1254
1444,1444,1444,Kharif,1254,1254,1254
1445,1445,1445,Rabi,1254,1254,1254
1446,1446,1446,Kharif,1254,1254,1254
1447,1447,1447,Rabi,1254,1254,1254
1448,1448,1448,Kharif,1254,1254,1254
1449,1449,1449,Kharif,1254,1254,1254
1450,1450,1450,Rabi,1254,1254,1254
1451,1451,1451,Kharif,1254,1254,1254
1452,1452,1452,Rabi,1254,1254,1254
1453,1453,1453,Kharif,1254,1254,1254
1454,1454,1454,Rabi,1254,1254,1254
1455,1455,1455,Kharif,1254,1254,1254
1456,1456,1456,Rabi,1254,1254,1254
1457,1457,1457,Kharif,1254,1254,1254
1458,1458,1458,Rabi,1254,1254,1254
1459,1459,1459,Kharif,1254,1254,1254
1460,1460,1460,Rabi,1254,1254,1254
1461,1461,1461,Kharif,1254,1254,1254
1462,1462,1462,Rabi,1254,1254,1254
1463,1463,1463,Kharif,1254,1254,1254
1464,1464,1464,Rabi,1254,1254,1254
1465,1465,1465,Kharif,1254,1254,1254
1466,1466,1466,Kharif,1254,1254,1254
1467,1467,1467,Kharif,1254,1254,1254
1468,1468,1468,Kharif,1254,1254,1254
1469,1469,1469,Rabi,1254,1254,1254
1470,1470,1470,Kharif,1254,1254,1254
1471,1471,1471,Rabi,1254,1254,1254
1472,1472,1472,Kharif,1254,1254,1254
1473,1473,1473,Rabi,1254,1254,1254
1474,1474,1474,Kharif,1254,1254,1254
1475,1475,1475,Rabi,1254,1254,1254
1476,1476,1476,Kharif,1254,1254,1254
1477,1477,1477,Rabi,1254,1254,1254
1478,1478,1478,Kharif,1254,1254,1254
1479,1479,1479,Rabi,1254,1254,1254
1480,1480,1480,Kharif,1254,1254,1254
1481,1481,1481,Rabi,1254,1254,1254
1482,1482,1482,Kharif,1254,1254,1254
1483,1483,1483,Rabi,1254,1254,1254
1484,1484,1484,Kharif,1254,1254,1254
1485,1485,1485,Rabi,1254,1254,1254
1486,1486,1486,Kharif,1254,1254,1254
1487,1487,1487,Rabi,1254,1254,1254
1488,1488,1488,Kharif,1254,1254,1254
1489,1489,1489,Rabi,1254,1254,1254
1490,1490,1490,Kharif,1254,1254,1254
1491,1491,1491,Rabi,1254,1254,1254
1492,1492,1492,Kharif,1254,1254,1254
1493,1493,1493,Rabi,1254,1254,1254
1494,1494,1494,Kharif,1254,1254,1254
1495,1495,1495,Rabi,1254,1254,1254
1496,1496,1496,Kharif,1254,1254,1254
1497,1497,1497,Rabi,1254,1254,1254
1498,1498,1498,Kharif,1254,1254,1254
1499,1499,1499,Rabi,1254,1254,1254
1500,1500,1500,Kharif,1254,1254,1254
1501,1501,1501,Rabi,1254,1254,1254
1502,1502,1502,Kharif,1254,1254,1254
1503,1503,1503,Rabi,1254,1254,1254
1504,1504,1504,Kharif,1254,1254,1254
1505,1505,1505,Kharif,1254,1254,1254
1506,1506,1506,Kharif,1254,1254,1254
1507,1507,1507,Kharif,1254,1254,1254
1508,1508,1508,Kharif,1254,1254,1254
1509,1509,1509,Kharif,1254,1254,1254
1510,1510,1510,Kharif,1254,1254,1254
1511,1511,1511,Kharif,1254,1254,1254
1512,1512,1512,Kharif,1254,1254,1254
1513,1513,1513,Kharif,1254,1254,1254
1514,1514,1514,Kharif,1254,1254,1254
1515,1515,1515,Kharif,1254,1254,1254
1516,1516,1516,Kharif,1254,1254,1254
1517,1517,1517,Kharif,1254,1254,1254
1518,1518,1518,Kharif,1254,1254,1254
1519,1519,1519,Kharif,1254,1254,1254
1520,1520,1520,Kharif,1254,1254,1254
1521,1521,1521,Rabi,1254,1254,1254
1522,1522,1522,Rabi,1254,1254,1254
1523,1523,1523,Kharif,1254,1254,1254
1524,1524,1524,Rabi,1254,1254,1254
1525,1525,1525,Kharif,1254,1254,1254
1526,1526,1526,Rabi,1254,1254,1254
1527,1527,1527,Kharif,1254,1254,1254
1528,1528,1528,Rabi,1254,1254,1254
1529,1529,1529,Kharif,1254,1254,1254
1530,1530,1530,Rabi,1254,1254,1254
1531,1531,1531,Kharif,1254,1254,1254
1532,1532,1532,Rabi,1254,1254,1254
1533,1533,1533,Kharif,1254,1254,1254
1534,1534,1534,Rabi,1254,1254,1254
1535,1535,1535,Kharif,1254,1254,1254
1536,1536,1536,Rabi,1254,1254,1254
1537,1537,1537,Kharif,1254,1254,1254
1538,1538,1538,Rabi,1254,1254,1254
1539,1539,1539,Kharif,1254,1254,1254
1540,1540,1540,Rabi,1254,1254,1254
1541,1541,1541,Kharif,1254,1254,1254
1542,1542,1542,Rabi,1254,1254,1254
1543,1543,1543,Kharif,1254,1254,1254
1544,1544,1544,Rabi,1254,1254,1254
1545,1545,1545,Kharif,1254,1254,1254
1546,1546,1546,Rabi,1254,1254,1254
1547,1547,1547,Kharif,1254,1254,1254
1548,1548,1548,Rabi,1254,1254,1254
1549,1549,1549,Kharif,1254,1254,1254
1550,1550,1550,Rabi,1254,1254,1254
1551,1551,1551,Kharif,1254,1254,1254
1552,1552,1552,Rabi,1254,1254,1254
1553,1553,1553,Kharif,1254,1254,1254
1554,1554,1554,Rabi,1254,1254,1254
1555,1555,1555,Kharif,1254,1254,1254
1556,1556,1556,Rabi,1254,1254,1254
1557,1557,1557,Kharif,1254,1254,1254
1558,1558,1558,Rabi,1254,1254,1254
1559,1559,1559,Kharif,1254,1254,1254
1560,1560,1560,Rabi,1254,1254,1254
1561,1561,1561,Rabi,1254,1254,1254
1562,1562,1562,Rabi,1254,1254,1254
1563,1563,1563,Rabi,1254,1254,1254
1564,1564,1564,Kharif,1254,1254,1254
1565,1565,1565,Rabi,1254,1254,1254
1566,1566,1566,Kharif,1254,1254,1254
1567,1567,1567,Rabi,1254,1254,1254
1568,1568,1568,Kharif,1254,1254,1254
1569,1569,1569,Rabi,1254,1254,1254
1570,1570,1570,Kharif,1254,1254,1254
1571,1571,1571,Rabi,1254,1254,1254
1572,1572,1572,Kharif,1254,1254,1254
1573,1573,1573,Rabi,1254,1254,1254
1574,1574,1574,Kharif,1254,1254,1254
1575,1575,1575,Rabi,1254,1254,1254
1576,1576,1576,Kharif,1254,1254,1254
1577,1577,1577,Rabi,1254,1254,1254
1578,1578,1578,Kharif,1254,1254,1254
1579,1579,1579,Rabi,1254,1254,1254
1580,1580,1580,Kharif,1254,1254,1254
1581,1581,1581,Rabi,1254,1254,1254
1582,1582,1582,Kharif,1254,1254,1254
1583,1583,1583,Rabi,1254,1254,1254
1584,1584,1584,Kharif,1254,1254,1254
1585,1585,1585,Rabi,1254,1254,1254
1586,1586,1586,Kharif,1254,1254,1254
1587,1587,1587,Rabi,1254,1254,1254
1588,1588,1588,Rabi,1254,1254,1254
1589,1589,1589,Rabi,1254,1254,1254
1590,1590,1590,Rabi,1254,1254,1254
1591,1591,1591,Kharif,1254,1254,1254
1592,1592,1592,Rabi,1254,1254,1254
1593,1593,1593,Kharif,1254,1254,1254
1594,1594,1594,Rabi,1254,1254,1254
1595,1595,1595,Kharif,1254,1254,1254
1596,1596,1596,Rabi,1254,1254,1254
1597,1597,1597,Kharif,1254,1254,1254
1598,1598,1598,Rabi,1254,1254,1254
1599,1599,1599,Kharif,1254,1254,1254
1600,1600,1600,Rabi,1254,1254,1254
1601,1601,1601,Kharif,1254,1254,1254
1602,1602,1602,Rabi,1254,1254,1254
1603,1603,1603,Kharif,1254,1254,1254
1604,1604,1604,Rabi,1254,1254,1254
1605,1605,1605,Kharif,1254,1254,1254
1606,1606,1606,Rabi,1254,1254,1254
1607,1607,1607,Kharif,1254,1254,1254
1608,1608,1608,Rabi,1254,1254,1254
1609,1609,1609,Kharif,1254,1254,1254
1610,1610,1610,Rabi,1254,1254,1254
1611,1611,1611,Kharif,1254,1254,1254
1612,1612,1612,Rabi,1254,1254,1254
1613,1613,1613,Kharif,1254,1254,1254
1614,1614,1614,Rabi,1254,1254,1254
1615,1615,1615,Kharif,1254,1254,1254
1616,1616,1616,Rabi,1254,1254,1254
1617,1617,1617,Kharif,1254,1254,1254
1618,1618,1618,Rabi,1254,1254,1254
1619,1619,1619,Kharif,1254,1254,1254
1620,1620,1620,Rabi,1254,1254,1254
1621,1621,1621,Kharif,1254,1254,1254
1622,1622,1622,Rabi,1254,1254,1254
1623,1623,1623,Kharif,1254,1254,1254
1624,1624,1624,Rabi,1254,1254,1254
1625,1625,1625,Kharif,1254,1254,1254
1626,1626,1626,Rabi,1254,1254,1254
1627,1627,1627,Kharif,1254,1254,1254
1628,1628,1628,Rabi,1254,1254,1254
1629,1629,1629,Kharif,1254,1254,1254
1630,1630,1630,Rabi,1254,1254,1254
1631,1631,1631,Kharif,1254,1254,1254
1632,1632,1632,Rabi,1254,1254,1254
1633,1633,1633,Rabi,1254,1254,1254
1634,1634,1634,Rabi,1254,1254,1254
1635,1635,1635,Kharif,1254,1254,1254
1636,1636,1636,Rabi,1254,1254,1254
1637,1637,1637,Rabi,1254,1254,1254
1638,1638,1638,Rabi,1254,1254,1254
1639,1639,1639,Rabi,1254,1254,1254
1640,1640,1640,Rabi,1254,1254,1254
1641,1641,1641,Rabi,1254,1254,1254
1642,1642,1642,Rabi,1254,1254,1254
1643,1643,1643,Rabi,1254,1254,1254
1644,1644,1644,Rabi,1254,1254,1254
1645,1645,1645,Rabi,1254,1254,1254
1646,1646,1646,Rabi,1254,1254,1254
1647,1647,1647,Rabi,1254,1254,1254
1648,1648,1648,Rabi,1254,1254,1254
1649,1649,1649,Rabi,1254,1254,1254
1650,1650,1650,Rabi,1254,1254,1254
1651,1651,1651,Rabi,1254,1254,1254
1652,1652,1652,Rabi,1254,1254,1254
1653,1653,1653,Rabi,1254,1254,1254
1654,1654,1654,Rabi,1254,1254,1254
1655,1655,1655,Rabi,1254,1254,1254
1656,1656,1656,Rabi,1254,1254,1254
1657,1657,1657,Rabi,1254,1254,1254
1658,1658,1658,Rabi,1254,1254,1254
1659,1659,1659,Rabi,1254,1254,1254
1660,1660,1660,Rabi,1254,1254,1254
1661,1661,1661,Rabi,1254,1254,1254
1662,1662,1662,Rabi,1254,1254,1254
1663,1663,1663,Rabi,1254,1254,1254
1664,1664,1664,Rabi,1254,1254,1254
1665,1665,1665,Rabi,1254,1254,1254
1666,1666,1666,Rabi,1254,1254,1254
1667,1667,1667,Rabi,1254,1254,1254
1668,1668,1668,Rabi,1254,1254,1254
1669,1669,1669,Rabi,1254,1254,1254
1670,1670,1670,Rabi,1254,1254,1254
1671,1671,1671,Rabi,1254,1254,1254
1672,1672,1672,Kharif,1254,1254,1254
1673,1673,1673,Kharif,1254,1254,1254
1674,1674,1674,Kharif,1254,1254,1254
1675,1675,1675,Kharif,1254,1254,1254
1676,1676,1676,Kharif,1254,1254,1254
1677,1677,1677,Kharif,1254,1254,1254
1678,1678,1678,Kharif,1254,1254,1254
1679,1679,1679,Kharif,1254,1254,1254
1680,1680,1680,Kharif,1254,1254,1254
1681,1681,1681,Kharif,1254,1254,1254
1682,1682,1682,Kharif,1254,1254,1254
1683,1683,1683,Kharif,1254,1254,1254
1684,1684,1684,Kharif,1254,1254,1254
1685,1685,1685,Kharif,1254,1254,1254
1686,1686,1686,Kharif,1254,1254,1254
1687,1687,1687,Kharif,1254,1254,1254
1688,1688,1688,Kharif,1254,1254,1254
1689,1689,1689,Kharif,1254,1254,1254
1690,1690,1690,Kharif,1254,1254,1254
1691,1691,1691,Kharif,1254,1254,1254
1692,1692,1692,Kharif,1254,1254,1254
1693,1693,1693,Kharif,1254,1254,1254
1694,1694,1694,Kharif,1254,1254,1254
1695,1695,1695,Kharif,1254,1254,1254
1696,1696,1696,Kharif,1254,1254,1254
1697,1697,1697,Kharif,1254,1254,1254
1698,1698,1698,Kharif,1254,1254,1254
1699,1699,1699,Kharif,1254,1254,1254
1700,1700,1700,Kharif,1254,1254,1254
1701,1701,1701,Kharif,1254,1254,1254
1702,1702,1702,Kharif,1254,1254,1254
1703,1703,1703,Kharif,1254,1254,1254
1704,1704,1704,Kharif,1254,1254,1254
1705,1705,1705,Kharif,1254,1254,1254
1706,1706,1706,Kharif,1254,1254,1254
1707,1707,1707,Kharif,1254,1254,1254
1708,1708,1708,Kharif,1254,1254,1254
1709,1709,1709,Kharif,1254,1254,1254
1710,1710,1710,Kharif,1254,1254,1254
1711,1711,1711,Kharif,1254,1254,1254
1712,1712,1712,Kharif,1254,1254,1254
1713,1713,1713,Kharif,1254,1254,1254
1714,1714,1714,Rabi,1254,1254,1254
1715,1715,1715,Rabi,1254,1254,1254
1716,1716,1716,Rabi,1254,1254,1254
1717,1717,1717,Rabi,1254,1254,1254
1718,1718,1718,Rabi,1254,1254,1254
1719,1719,1719,Rabi,1254,1254,1254
1720,1720,1720,Rabi,1254,1254,1254
1721,1721,1721,Rabi,1254,1254,1254
1722,1722,1722,Rabi,1254,1254,1254
1723,1723,1723,Rabi,1254,1254,1254
1724,1724,1724,Rabi,1254,1254,1254
1725,1725,1725,Rabi,1254,1254,1254
1726,1726,1726,Rabi,1254,1254,1254
1727,1727,1727,Rabi,1254,1254,1254
1728,1728,1728,Rabi,1254,1254,1254
1729,1729,1729,Rabi,1254,1254,1254
1730,1730,1730,Rabi,1254,1254,1254
1731,1731,1731,Rabi,1254,1254,1254
1732,1732,1732,Rabi,1254,1254,1254
1733,1733,1733,Rabi,1254,1254,1254
1734,1734,1734,Rabi,1254,1254,1254
1735,1735,1735,Rabi,1254,1254,1254
1736,1736,1736,Rabi,1254,1254,1254
1737,1737,1737,Rabi,1254,1254,1254
1738,1738,1738,Rabi,1254,1254,1254
1739,1739,1739,Rabi,1254,1254,1254
1740,1740,1740,Rabi,1254,1254,1254
1741,1741,1741,Rabi,1254,1254,1254
1742,1742,1742,Rabi,1254,1254,1254
1743,1743,1743,Rabi,1254,1254,1254
1744,1744,1744,Rabi,1254,1254,1254
1745,1745,1745,Rabi,1254,1254,1254
1746,1746,1746,Rabi,1254,1254,1254
1747,1747,1747,Whole Year,1254,1254,1254
1748,1748,1748,Whole Year,1254,1254,1254
1749,1749,1749,Whole Year,1254,1254,1254
1750,1750,1750,Whole Year,1254,1254,1254
1751,1751,1751,Whole Year,1254,1254,1254
1752,1752,1752,Whole Year,1254,1254,1254
1753,1753,1753,Whole Year,1254,1254,1254
1754,1754,1754,Whole Year,1254,1254,1254
1755,1755,1755,Whole Year,1254,1254,1254
1756,1756,1756,Whole Year,1254,1254,1254
1757,1757,1757,Whole Year,1254,1254,1254
1758,1758,1758,Whole Year,1254,1254,1254
1759,1759,1759,Whole Year,1254,1254,1254
1760,1760,1760,Whole Year,1254,1254,1254
1761,1761,1761,Whole Year,1254,1254,1254
1762,1762,1762,Kharif,1254,1254,1254
1763,1763,1763,Rabi,1254,1254,1254
1764,1764,1764,Kharif,1254,1254,1254
1765,1765,1765,Rabi,1254,1254,1254
1766,1766,1766,Kharif,1254,1254,1254
1767,1767,1767,Rabi,1254,1254,1254
1768,1768,1768,Kharif,1254,1254,1254
1769,1769,1769,Rabi,1254,1254,1254
1770,1770,1770,Kharif,1254,1254,1254
1771,1771,1771,Rabi,1254,1254,1254
1772,1772,1772,Kharif,1254,1254,1254
1773,1773,1773,Rabi,1254,1254,1254
1774,1774,1774,Kharif,1254,1254,1254
1775,1775,1775,Rabi,1254,1254,1254
1776,1776,1776,Kharif,1254,1254,1254
1777,1777,1777,Rabi,1254,1254,1254
1778,1778,1778,Kharif,1254,1254,1254
1779,1779,1779,Rabi,1254,1254,1254
1780,1780,1780,Kharif,1254,1254,1254
1781,1781,1781,Rabi,1254,1254,1254
1782,1782,1782,Rabi,1254,1254,1254
1783,1783,1783,Rabi,1254,1254,1254
1784,1784,1784,Kharif,1254,1254,1254
1785,1785,1785,Rabi,1254,1254,1254
1786,1786,1786,Kharif,1254,1254,1254
1787,1787,1787,Rabi,1254,1254,1254
1788,1788,1788,Kharif,1254,1254,1254
1789,1789,1789,Rabi,1254,1254,1254
1790,1790,1790,Kharif,1254,1254,1254
1791,1791,1791,Kharif,1254,1254,1254
1792,1792,1792,Kharif,1254,1254,1254
1793,1793,1793,Rabi,1254,1254,1254
1794,1794,1794,Kharif,1254,1254,1254
1795,1795,1795,Kharif,1254,1254,1254
1796,1796,1796,Kharif,1254,1254,1254
1797,1797,1797,Kharif,1254,1254,1254
1798,1798,1798,Rabi,1254,1254,1254
1799,1799,1799,Kharif,1254,1254,1254
1800,1800,1800,Rabi,1254,1254,1254
1801,1801,1801,Kharif,1254,1254,1254
1802,1802,1802,Rabi,1254,1254,1254
1803,1803,1803,Kharif,1254,1254,1254
1804,1804,1804,Kharif,1254,1254,1254
1805,1805,1805,Kharif,1254,1254,1254
1806,1806,1806,Rabi,1254,1254,1254
1807,1807,1807,Kharif,1254,1254,1254
1808,1808,1808,Rabi,1254,1254,1254
1809,1809,1809,Kharif,1254,1254,1254
1810,1810,1810,Rabi,1254,1254,1254
1811,1811,1811,Kharif,1254,1254,1254
1812,1812,1812,Rabi,1254,1254,1254
1813,1813,1813,Kharif,1254,1254,1254
1814,1814,1814,Rabi,1254,1254,1254
1815,1815,1815,Kharif,1254,1254,1254
1816,1816,1816,Rabi,1254,1254,1254
1817,1817,1817,Kharif,1254,1254,1254
1818,1818,1818,Rabi,1254,1254,1254
1819,1819,1819,Kharif,1254,1254,1254
1820,1820,1820,Rabi,1254,1254,1254
1821,1821,1821,Kharif,1254,1254,1254
1822,1822,1822,Rabi,1254,1254,1254
1823,1823,1823,Kharif,1254,1254,1254
1824,1824,1824,Rabi,1254,1254,1254
1825,1825,1825,Kharif,1254,1254,1254
1826,1826,1826,Rabi,1254,1254,1254
1827,1827,1827,Kharif,1254,1254,1254
1828,1828,1828,Rabi,1254,1254,1254
1829,1829,1829,Kharif,1254,1254,1254
1830,1830,1830,Rabi,1254,1254,1254
1831,1831,1831,Kharif,1254,1254,1254
1832,1832,1832,Rabi,1254,1254,1254
1833,1833,1833,Kharif,1254,1254,1254
1834,1834,1834,Rabi,1254,1254,1254
1835,1835,1835,Kharif,1254,1254,1254
1836,1836,1836,Rabi,1254,1254,1254
1837,1837,1837,Kharif,1254,1254,1254
1838,1838,1838,Rabi,1254,1254,1254
1839,1839,1839,Kharif,1254,1254,1254
1840,1840,1840,Rabi,1254,1254,1254
1841,1841,1841,Kharif,1254,1254,1254
1842,1842,1842,Rabi,1254,1254,1254
1843,1843,1843,Kharif,1254,1254,1254
1844,1844,1844,Rabi,1254,1254,1254
1845,1845,1845,Kharif,1254,1254,1254
1846,1846,1846,Rabi,1254,1254,1254
1847,1847,1847,Kharif,1254,1254,1254
1848,1848,1848,Rabi,1254,1254,1254
1849,1849,1849,Rabi,1254,1254,1254
1850,1850,1850,Rabi,1254,1254,1254
1851,1851,1851,Rabi,1254,1254,1254
1852,1852,1852,Rabi,1254,1254,1254
1853,1853,1853,Rabi,1254,1254,1254
1854,1854,1854,Rabi,1254,1254,1254
1855,1855,1855,Rabi,1254,1254,1254
1856,1856,1856,Rabi,1254,1254,1254
1857,1857,1857,Rabi,1254,1254,1254
1858,1858,1858,Rabi,1254,1254,1254
1859,1859,1859,Rabi,1254,1254,1254
1860,1860,1860,Rabi,1254,1254,1254
1861,1861,1861,Rabi,1254,1254,1254
1862,1862,1862,Rabi,1254,1254,1254
1863,1863,1863,Rabi,1254,1254,1254
1864,1864,1864,Rabi,1254,1254,1254
1865,1865,1865,Rabi,1254,1254,1254
1866,1866,1866,Rabi,1254,1254,1254
1867,1867,1867,Rabi,1254,1254,1254
1868,1868,1868,Rabi,1254,1254,1254
1869,1869,1869,Rabi,1254,1254,1254
1870,1870,1870,Rabi,1254,1254,1254
1871,1871,1871,Rabi,1254,1254,1254
1872,1872,1872,Kharif,1254,1254,1254
1873,1873,1873,Rabi,1254,1254,1254
1874,1874,1874,Kharif,1254,1254,1254
1875,1875,1875,Rabi,1254,1254,1254
1876,1876,1876,Kharif,1254,1254,1254
1877,1877,1877,Rabi,1254,1254,1254
1878,1878,1878,Kharif,1254,1254,1254
1879,1879,1879,Rabi,1254,1254,1254
1880,1880,1880,Kharif,1254,1254,1254
1881,1881,1881,Rabi,1254,1254,1254
1882,1882,1882,Kharif,1254,1254,1254
1883,1883,1883,Rabi,1254,1254,1254
1884,1884,1884,Kharif,1254,1254,1254
1885,1885,1885,Rabi,1254,1254,1254
1886,1886,1886,Kharif,1254,1254,1254
1887,1887,1887,Rabi,1254,1254,1254
1888,1888,1888,Kharif,1254,1254,1254
1889,1889,1889,Rabi,1254,1254,1254
1890,1890,1890,Kharif,1254,1254,1254
1891,1891,1891,Rabi,1254,1254,1254
1892,1892,1892,Kharif,1254,1254,1254
1893,1893,1893,Rabi,1254,1254,1254
1894,1894,1894,Kharif,1254,1254,1254
1895,1895,1895,Rabi,1254,1254,1254
1896,1896,1896,Kharif,1254,1254,1254
1897,1897,1897,Rabi,1254,1254,1254
1898,1898,1898,Kharif,1254,1254,1254
1899,1899,1899,Rabi,1254,1254,1254
1900,1900,1900,Kharif,1254,1254,1254
1901,1901,1901,Rabi,1254,1254,1254
1902,1902,1902,Kharif,1254,1254,1254
1903,1903,1903,Rabi,1254,1254,1254
1904,1904,1904,Kharif,1254,1254,1254
1905,1905,1905,Rabi,1254,1254,1254
1906,1906,1906,Kharif,1254,1254,1254
1907,1907,1907,Rabi,1254,1254,1254
1908,1908,1908,Kharif,1254,1254,1254
1909,1909,1909,Rabi,1254,1254,1254
1910,1910,1910,Kharif,1254,1254,1254
1911,1911,1911,Rabi,1254,1254,1254
1912,1912,1912,Kharif,1254,1254,1254
1913,1913,1913,Rabi,1254,1254,1254
1914,1914,1914,Kharif,1254,1254,1254
1915,1915,1915,Rabi,1254,1254,1254
1916,1916,1916,Kharif,1254,1254,1254
1917,1917,1917,Rabi,1254,1254,1254
1918,1918,1918,Kharif,1254,1254,1254
1919,1919,1919,Rabi,1254,1254,1254
1920,1920,1920,Kharif,1254,1254,1254
1921,1921,1921,Rabi,1254,1254,1254
1922,1922,1922,Kharif,1254,1254,1254
1923,1923,1923,Rabi,1254,1254,1254
1924,1924,1924,Kharif,1254,1254,1254
1925,1925,1925,Rabi,1254,1254,1254
1926,1926,1926,Kharif,1254,1254,1254
1927,1927,1927,Rabi,1254,1254,1254
1928,1928,1928,Kharif,1254,1254,1254
1929,1929,1929,Rabi,1254,1254,1254
1930,1930,1930,Kharif,1254,1254,1254
1931,1931,1931,Rabi,1254,1254,1254
1932,1932,1932,Kharif,1254,1254,1254
1933,1933,1933,Rabi,1254,1254,1254
1934,1934,1934,Kharif,1254,1254,1254
1935,1935,1935,Rabi,1254,1254,1254
1936,1936,1936,Kharif,1254,1254,1254
1937,1937,1937,Rabi,1254,1254,1254
1938,1938,1938,Kharif,1254,1254,1254
