record_id,crop_id,district_id,soil_ph,soil_moisture,temperature_c,rainfall_mm,fertilizer_used,pesticide_usage,crop_yield,sustainability_score
1857,1857,1857,6.166827115,37.27841675,27.04777402,74.65604748,79.17598112,11.50381802,6.548252637,2.306053372
1858,1858,1858,5.54346504,42.78795307,29.67912025,268.4849478,154.3939257,14.65070113,4.446333722,49.16137283
1859,1859,1859,6.518797149,43.04386154,21.99382141,128.7579685,125.6578233,18.59639254,1.317435122,46.97577958
1860,1860,1860,5.70431233,41.98322186,27.52968369,107.3007832,106.8991295,16.89720958,7.632040722,58.55061155
1861,1861,1861,6.538395908,49.01867695,24.31306133,213.1940632,67.86135833,18.40560185,9.003225662,87.00986587
1862,1862,1862,7.493495755,39.46166653,31.40519376,101.883006,156.2396053,7.796766956,4.115225422,60.06547433
1863,1863,1863,6.856095055,33.45518951,26.15895497,161.8500375,59.85397183,18.90317238,8.573230637,57.37936169
1864,1864,1864,7.394017558,22.96323911,16.45452888,76.44397127,198.107664,12.64217879,9.838034013,82.04126248
1865,1865,1865,7.221745143,25.90446936,29.94222229,175.8354875,99.23862825,4.201032176,6.869866551,87.41619499
1866,1866,1866,7.401369721,25.1892165,24.38650609,231.4140345,140.5381474,13.64131757,8.598473178,79.20290157
1867,1867,1867,7.486090719,26.35917353,19.23853916,168.7249749,153.9156063,18.3567818,9.912915591,72.6671264
1868,1868,1868,5.614762203,26.82178637,30.44783118,122.2168564,155.5558741,14.27396274,1.241037362,27.65343766
1869,1869,1869,7.418395341,36.75309761,22.39568535,70.67788707,122.6070175,19.77238627,8.261827956,75.42858344
1870,1870,1870,7.01831472,48.38323836,18.93710348,131.7323211,60.18932811,3.749180927,1.757640382,33.61548103
1871,1871,1871,7.117732197,10.08784702,28.3728738,241.2464689,70.38978277,9.729110237,8.30757034,73.99854476
1872,1872,1872,5.992951987,20.76642947,28.07408239,104.0706156,87.37209601,4.513498817,9.6735715,24.58430148
1873,1873,1873,5.963046501,39.4320182,29.35869388,203.8633996,137.6471651,6.689006757,6.537486669,72.52674791
1874,1874,1874,7.470250833,47.65090915,29.70056221,81.25872105,87.41257759,18.36871022,4.572410767,98.41181383
1875,1875,1875,6.562585197,33.78804462,34.73913981,253.3252469,143.0359964,10.5918452,2.453776584,63.5408455
1876,1876,1876,7.13298014,46.59803909,28.08268208,144.942368,135.9788248,9.915940061,1.11561352,7.386860728
1877,1877,1877,7.155674383,28.73126562,20.42664746,102.6703351,147.5623517,10.78504853,7.645185715,66.92669871
1878,1878,1878,6.174822313,20.58830898,16.40386139,71.20867576,73.61758683,2.563189767,5.515077628,72.85337364
1879,1879,1879,5.682373549,23.18676846,22.64512502,236.1790389,177.9973105,19.97000772,2.410134081,97.35119337
1880,1880,1880,5.77160217,42.66859006,30.37851521,136.6832101,162.5076629,13.99088027,7.153953399,46.47525464
1881,1881,1881,6.740839557,18.88060542,29.50477025,118.4555179,92.70555026,1.656482979,1.088722461,16.01922482
1882,1882,1882,5.998587025,40.4434028,31.09279671,193.1082922,70.51882729,5.530952632,6.839280824,58.33210654
1883,1883,1883,6.621530523,44.1461287,25.44152131,50.99102819,123.5855404,16.55085788,5.016647118,46.11557797
1884,1884,1884,5.523691515,12.18440199,26.99264947,112.3079585,54.29302233,2.64733377,3.367628583,71.56576033
1885,1885,1885,6.849424838,30.46413761,18.59079178,208.6879215,152.3591135,5.536648744,9.051918117,37.11268039
1886,1886,1886,7.161214343,35.55628697,28.57202086,233.6515906,67.70247257,1.989906217,5.628129479,14.34703592
1887,1887,1887,5.891313716,12.0988315,29.45360901,82.29872917,76.32158443,3.484765,3.935905547,80.57171172
1888,1888,1888,6.354980829,22.34807252,17.15918569,239.501328,160.7079993,7.840797114,5.217146972,85.45831445
1889,1889,1889,5.871059219,24.49955948,15.97483971,200.1868295,180.2438502,15.49005224,4.267518942,76.10819811
1890,1890,1890,6.51737574,10.91103002,16.73590155,227.9654236,130.2790079,11.53929395,8.481819902,25.73546506
1891,1891,1891,6.458919557,26.69349755,21.13620311,105.3870852,52.56843579,9.237063,5.928757099,55.77023456
1892,1892,1892,7.2787049,17.33197523,27.38823952,81.15525448,125.4115487,6.473271407,3.805167208,83.17265772
1893,1893,1893,5.865987748,27.75599215,27.26199514,95.40074864,148.435881,14.72376753,3.952507806,59.16949832
1894,1894,1894,6.684082804,25.84822719,15.7419772,239.4263572,184.1772679,13.9148188,4.513857441,25.55918642
1895,1895,1895,6.367727607,12.42202892,22.55210991,230.5364391,158.5480458,19.90798361,4.174917723,83.40642496
1896,1896,1896,7.256304312,49.00584663,30.20890891,139.8115907,52.51359301,17.00315955,1.831387368,65.08883998
1897,1897,1897,6.432563759,41.22791318,26.04352058,274.6361914,137.0775563,14.90960108,9.525729729,28.60792626
1898,1898,1898,6.849313713,12.23380336,23.22722885,230.1262986,72.73309337,5.091601677,4.123152947,78.83088562
1899,1899,1899,6.813298926,45.00322364,27.1193816,194.0889742,173.687448,10.87195083,2.518788566,15.84783658
1900,1900,1900,5.839487409,10.02038312,34.99739229,203.5961872,91.22588497,8.765908426,5.868016861,79.32057972
1901,1901,1901,6.879910795,18.9466849,25.13819968,146.4350084,70.98868596,11.23956364,9.997555504,39.46771225
1902,1902,1902,7.156988575,23.80035895,27.61590445,250.3976713,170.6400481,12.88695484,6.053667115,49.75829394
1903,1903,1903,7.10817832,11.77018814,20.46163022,130.205893,67.90401476,1.582893478,8.125230042,14.08695791
1904,1904,1904,5.960314356,48.17354104,31.89319124,51.06782819,79.71069548,11.33608332,8.959084546,22.40893725
1905,1905,1905,6.437652882,49.64442999,20.15967119,292.8910813,139.871259,18.81347088,9.012743456,38.59432383
1906,1906,1906,7.322258913,46.20438768,33.26771603,295.1122879,50.87580757,3.292856464,7.433544823,62.33312933
1907,1907,1907,6.607700765,15.10611929,27.2976124,54.11974216,145.2126393,13.13796335,6.496901346,40.09164813
1908,1908,1908,6.729003746,48.00701092,33.72986608,244.5951847,73.9250152,11.05469789,9.409873226,65.12173749
1909,1909,1909,5.906112561,44.30682125,15.00551258,169.9385046,157.0991448,13.56045887,9.505327704,68.41781529
1910,1910,1910,6.524620291,40.28847636,28.03635082,77.79055312,57.91501807,4.111539276,9.617150979,96.32774718
1911,1911,1911,6.175136949,46.91680263,32.76223673,280.9652889,54.87824952,15.10726712,9.323306732,40.84729156
1912,1912,1912,7.132440384,40.47209062,20.24667673,155.2303015,113.5662298,12.46164683,6.713560286,31.59643218
1913,1913,1913,6.063187435,37.01938955,29.44301662,156.5957785,158.1258213,10.25239821,9.045540218,7.019784416
1914,1914,1914,7.344457128,16.78686998,31.49233369,175.0068126,118.0191604,18.95724978,7.777150529,7.342105837
1915,1915,1915,7.099270247,39.27191661,17.65170652,82.78260865,86.88419719,4.755975457,7.39317279,93.46936398
1916,1916,1916,6.276738281,25.00226173,18.04068047,188.2440728,122.0265669,16.67483673,9.840961576,97.21973629
1917,1917,1917,7.297785894,10.93793311,24.88170521,167.0867822,57.60930448,14.03612944,3.75351042,39.08472099
1918,1918,1918,6.409152842,18.65307541,33.27656641,217.5686749,122.092319,2.099804598,6.994804273,57.20774354
1919,1919,1919,6.082604701,13.90026499,26.33370014,280.8035868,158.8668298,1.812043418,6.987519122,55.43262911
1920,1920,1920,7.309225681,15.61303422,16.58921721,173.3369756,125.2496639,11.8058393,2.305343797,24.08390635
1921,1921,1921,5.698902828,43.36427594,33.66562954,63.11899259,104.0113935,1.426056899,7.915035141,34.10691243
1922,1922,1922,6.441748307,47.71549333,26.6886062,131.4122238,194.4101891,17.17721593,2.317343112,63.39741306
1923,1923,1923,5.865684996,33.36417294,29.12410337,93.99322948,198.6889871,5.038534114,9.238888662,36.66092274
1924,1924,1924,5.646983175,49.26342759,31.11185164,164.7980968,187.5038009,10.10590349,2.644793496,32.68891467
1925,1925,1925,5.578724691,18.44798157,16.05218161,280.8587415,71.90870202,18.53829068,9.106695866,66.988862
1926,1926,1926,7.285301115,17.12000185,20.30882821,198.6311311,169.0323223,2.17260676,8.280535838,59.3753909
1927,1927,1927,7.034162738,29.44546757,16.56070133,85.27895018,156.559327,13.79141931,9.300707853,21.46736542
1928,1928,1928,6.748700207,43.29218391,18.56633839,269.4987105,147.4748812,1.261501259,9.480493999,4.299804933
1929,1929,1929,7.191060401,16.17221629,32.14310714,254.8713159,129.7826245,6.248618401,1.743796528,30.91801587
1930,1930,1930,7.146910389,30.40370632,16.71481299,165.6512606,62.49096562,6.6174874,5.391690796,41.81687944
1931,1931,1931,7.146308252,41.06132389,17.25736916,232.281074,163.5208183,6.330143429,6.479149631,88.58361323
1932,1932,1932,7.358822313,21.51842388,25.38549717,224.4427572,172.2862371,17.55305299,1.405713153,44.11616066
1933,1933,1933,6.87290501,42.85447882,24.77160803,213.3669931,85.08163463,14.52362418,2.834143506,36.72695926
1934,1934,1934,7.153596301,48.03374975,19.25033743,188.252715,114.754668,4.738026961,7.677000302,17.9993395
1935,1935,1935,5.718918843,27.45023753,21.01969623,230.7905743,85.23483931,12.88610011,1.120950159,34.7617233
1936,1936,1936,7.018342499,30.25122293,27.66391794,290.9972119,195.8952154,10.2777232,6.95186984,75.64040937
1937,1937,1937,7.373032756,11.21728898,27.35422992,109.3075597,73.61790583,17.21928126,7.833417181,82.6631851
1938,1938,1938,7.287336446,20.53272046,16.87782622,239.8203076,74.63843184,6.006701607,2.471791724,18.43031937
1939,1939,1939,6.282044726,21.50142587,18.85154614,102.7490519,72.69229264,19.2492468,8.382838503,45.24240005
1940,1940,1940,6.007719206,24.5717979,24.57244772,217.1032373,176.1809449,1.156019642,1.010713125,21.79263535
1941,1941,1941,5.90625342,13.21986921,32.73862767,137.2542556,79.76459799,3.694679799,3.525366914,50.06536714
1942,1942,1942,7.071567125,21.72527852,22.35240069,108.9543721,67.98102738,13.04066988,2.704191051,25.81550744
1943,1943,1943,5.810479864,20.46279313,21.92374639,223.3536491,101.8053044,1.004200981,9.435245266,91.54173585
1944,1944,1944,5.892481863,49.90310987,31.70418516,251.5846925,84.57697163,5.53770655,7.723628218,37.06203277
1945,1945,1945,5.633487363,46.64494317,24.67904346,267.8612533,51.35455736,13.62321243,1.680127098,7.820086861
1946,1946,1946,5.727199565,28.96668748,28.43129661,117.0874731,125.4403635,18.24467944,2.26478021,11.64604035
1947,1947,1947,5.838254819,24.31911747,29.39708182,51.23951625,84.08032781,5.453411192,6.770675711,80.69127171
1948,1948,1948,5.724405654,22.57160156,24.48152191,197.5967169,97.44566649,8.215733905,9.071460692,78.42053348
1949,1949,1949,5.555396713,43.7850488,23.1009512,296.0460753,167.7925211,7.723029502,5.580835692,15.33330918
1950,1950,1950,5.816204817,26.33999254,20.43218899,140.1095116,140.1388708,4.560937671,8.431434692,27.3808373
1951,1951,1951,5.574563225,27.41779201,27.39564382,119.7535008,175.1897369,7.953648976,4.604110591,49.78583795
1952,1952,1952,7.29701335,37.68698732,33.07240888,254.4353456,153.8209941,1.741544752,5.231123121,10.65228348
1953,1953,1953,6.98072011,22.6089709,22.59498517,62.11027118,151.8795932,16.03103183,6.072741471,88.34795171
1954,1954,1954,7.19007139,47.13544828,22.90202412,239.1045572,131.3355558,15.78628839,5.768591299,72.38750157
1955,1955,1955,6.055294391,20.70599748,20.60542451,289.6715609,88.80570261,5.252703359,8.147638472,70.49544582
1956,1956,1956,7.11889086,41.33640122,18.55204685,118.6808014,158.2712804,11.20670424,5.386386566,9.762381239
1957,1957,1957,7.436956697,45.9091661,28.90181104,288.3464211,65.83024786,3.978560589,1.742575825,76.96970082
1958,1958,1958,6.481945057,47.70591196,18.91330082,284.9492501,114.6892819,9.550515161,6.419421723,97.82917458
1959,1959,1959,6.427595299,45.13497256,28.46080666,139.6507635,175.4698187,14.2798713,3.28199444,47.96479272
1960,1960,1960,6.23455664,43.30749638,17.73225535,213.4516524,174.4309666,3.805817822,4.930359875,77.79061459
1961,1961,1961,5.87796464,20.2040633,31.56262163,115.4392958,168.9076778,15.33924103,1.703647435,15.32646302
1962,1962,1962,6.40666166,24.84409309,19.13279169,284.8029931,138.8421157,14.40756261,5.220516701,74.93007523
1963,1963,1963,6.351528861,19.48406991,32.063184,69.06643967,155.1220078,18.71152693,5.621127059,13.84604278
1964,1964,1964,6.262045341,27.54760245,22.77221587,131.1872678,85.36695453,19.33536405,9.211869509,10.2539521
1965,1965,1965,6.014925953,21.18134916,23.13180085,276.1293122,138.8963928,18.14454916,1.524137968,81.90730478
1966,1966,1966,6.44490652,43.35458348,15.58569658,265.5404403,169.7397062,18.20089874,5.238392041,92.86194415
1967,1967,1967,6.870586038,40.76499272,30.94442764,126.3991927,52.63876702,10.07742744,2.372561625,66.3004311
1968,1968,1968,6.272409276,43.12955353,23.53241385,218.3995916,165.2193592,12.05298696,4.615449489,84.82272008
1969,1969,1969,5.895152383,12.34485067,29.14115903,251.936862,165.516547,2.119562845,1.006635615,83.79083935
1970,1970,1970,6.967215455,13.73628162,34.87298407,259.8092558,81.48057517,1.895524235,1.672358704,99.35571198
1971,1971,1971,6.499787938,13.27529482,31.28534842,130.792195,144.0598433,5.760989679,3.764087902,14.21642365
1972,1972,1972,6.838914079,22.57165675,18.25689058,124.6311603,133.0058402,7.114630106,1.785206142,86.31933458
1973,1973,1973,6.477351102,25.16202888,28.46651499,125.6872834,99.62932474,1.470715052,7.576328348,83.83192885
1974,1974,1974,6.006260238,19.04962787,34.9317997,167.2552467,157.3902658,16.95226635,2.795061506,96.61251191
1975,1975,1975,5.78229173,20.2106502,20.80409432,108.268998,158.2688539,13.02368428,8.159780886,50.57530921
1976,1976,1976,5.692051632,25.13969496,29.93849311,214.7198865,101.0638935,19.13194229,5.33428037,54.3548834
1977,1977,1977,5.801706557,46.82425804,23.77193941,224.3327172,68.81930885,13.96644769,8.679755773,79.25267782
1978,1978,1978,5.926583845,20.86713553,33.50440879,185.1067187,180.6490886,5.97407666,4.366303319,82.50040982
1979,1979,1979,6.845472117,19.29436182,31.56751013,223.1744581,128.3024194,6.707481316,8.159024733,13.38132989
1980,1980,1980,5.540739753,37.11045024,34.67320682,96.09122387,64.59795787,17.30459864,2.241250897,64.5946898
1981,1981,1981,5.872773907,21.32274281,31.03891791,98.18735345,127.4423512,1.02797015,1.702818761,44.49821402
1982,1982,1982,6.701450419,27.83242031,20.31876776,247.6573017,193.8398492,19.56194568,8.909586146,77.06097107
1983,1983,1983,5.514436064,15.77608188,31.24830856,284.6587365,131.7344101,13.98946359,5.263007639,56.93836331
1984,1984,1984,6.289319471,11.70530295,30.41171703,217.8073972,58.58199454,6.319580688,3.495626194,28.90834922
1985,1985,1985,6.261749785,19.90426268,18.36937532,166.3248916,129.0650655,9.390648962,2.290242423,82.45800979
1986,1986,1986,7.305160898,24.12559249,34.54771348,167.7573447,185.8503186,13.12680082,3.85639243,60.28115059
1987,1987,1987,6.180469917,42.00205371,30.47805085,214.3684497,55.71148827,15.04341768,6.449119511,10.24595485
1988,1988,1988,6.402735514,31.24149679,30.25955576,147.9065433,188.2840277,18.67746584,9.269458569,89.62667122
1989,1989,1989,6.977052389,31.56938573,32.1032561,230.4618646,135.9468797,14.51496075,1.732907939,68.81492641
1990,1990,1990,7.280670378,49.2704194,20.02882197,184.4546903,50.76660006,13.71224043,2.516476959,56.37329874
1991,1991,1991,6.235303129,28.19413743,23.93021104,289.0692969,53.71826301,9.54840498,4.878733728,75.7508459
1992,1992,1992,6.802627492,24.45071539,17.70014481,299.4306215,122.8643708,4.719698042,9.428861442,99.11067413
1993,1993,1993,6.59584583,17.07468534,24.97660862,105.6550487,87.34829787,19.60416463,6.78867048,57.03903059
1994,1994,1994,7.135316646,17.10388895,27.16564196,115.2738881,183.4019621,19.96701096,8.864005754,42.48618515
1995,1995,1995,7.283450262,37.05824448,19.78223616,235.9080407,131.7256714,15.16611268,1.543257273,11.44630063
1996,1996,1996,6.833403615,10.01418846,24.09502286,105.0636986,122.9270546,15.76369895,7.453232134,94.52798265
1997,1997,1997,5.721912279,22.6317724,33.37529561,227.0808714,199.6832219,4.53557679,9.192547974,71.97595728
1998,1998,1998,6.129642824,42.79124707,19.9987794,74.6688408,164.1798402,11.64980871,4.150210958,7.540822243
1999,1999,1999,6.951807945,17.23828513,27.85090235,69.89914019,74.91221339,13.75037202,6.041044053,95.90696153
2000,2000,2000,7.060311702,40.92244259,32.86272784,236.8762234,52.618885,7.007599814,2.286827674,84.81588975
2001,2001,2001,6.065742479,36.65523604,19.24369873,211.527817,134.9480898,16.04311861,2.186145602,11.45752228
2002,2002,2002,7.363729232,35.23886389,24.70203701,76.22911873,114.7385241,5.237850546,3.966620574,4.760733405
2003,2003,2003,7.477565407,44.01571205,30.62250431,249.2101397,148.621451,16.17052121,8.292679003,62.02073988
2004,2004,2004,7.248410681,41.13522008,34.00514567,254.0397492,86.27726487,2.528493163,9.934767954,55.04304264
2005,2005,2005,6.477154662,13.88119053,29.33931552,187.3116905,148.5275104,6.513376453,5.798937159,88.57560373
2006,2006,2006,7.425658676,34.51797561,33.2447336,79.65593036,72.03252466,3.480161425,3.912603383,38.05383468
2007,2007,2007,6.848406725,18.41343901,18.22831188,278.7991594,59.47111069,15.50784976,9.854004571,36.55903157
2008,2008,2008,6.634861316,13.13830097,31.50068756,53.70849615,111.8537745,19.73442227,1.876752839,86.45488172
2009,2009,2009,7.306458494,42.27004893,17.63393901,102.3858313,106.0971823,1.669580941,5.062133208,57.827791
2010,2010,2010,6.672599906,39.23074975,29.73085988,285.9557699,86.64764324,2.221468586,3.37442834,42.10553217
2011,2011,2011,5.940194926,34.37502653,17.57433516,53.71991669,50.55336021,1.735689245,1.036126071,43.32552712
2012,2012,2012,7.226433199,33.03059641,28.87824043,135.5796176,82.85216346,6.510694186,7.629232548,71.157775
2013,2013,2013,7.015667153,21.94940704,27.11844658,274.6766367,136.2928706,6.945620975,6.278339755,61.91824486
2014,2014,2014,6.648676178,39.88811104,19.80803498,294.5077684,80.06216728,11.37627601,1.26673067,80.05050423
2015,2015,2015,7.423943533,37.51757627,17.07282123,57.15702561,156.0708042,12.70053822,8.480200179,20.53636195
2016,2016,2016,6.970378771,24.10389326,17.67255627,129.4612236,98.13984813,12.57594536,6.398923266,53.84255915
2017,2017,2017,5.721801642,39.82739493,20.59225597,91.95692723,64.85456329,18.32914089,6.288900996,30.45915228
2018,2018,2018,6.799087788,28.48887273,26.77374282,285.2277501,130.9361864,19.81152689,7.900773703,41.76632588
2019,2019,2019,5.855377436,28.50558541,32.36219201,209.635138,60.93011239,7.250913937,8.558504756,14.32805903
2020,2020,2020,6.238445449,44.23121677,23.1976073,98.92561443,72.39407583,16.34379501,6.965072044,93.75602213
2021,2021,2021,6.7080488,10.21641926,28.45832223,237.3366283,94.03017376,18.78959895,6.568647495,77.85408285
2022,2022,2022,7.346037221,13.23210081,17.26304215,65.90602613,144.9413078,4.557726843,2.877045006,53.05792754
2023,2023,2023,6.079345985,12.19559105,20.81432399,210.8421397,99.37660882,5.981328358,2.735614125,90.76305801
2024,2024,2024,7.11526448,17.86917196,25.50637302,76.52199443,137.9223405,11.22947839,6.202543703,97.73912363
2025,2025,2025,6.660938575,22.61025986,20.09096613,250.4684181,152.9709285,5.025661517,9.047833149,1.637180639
2026,2026,2026,6.787116771,16.24848636,30.49734844,172.2166102,190.4823938,14.07135209,6.383876744,42.94945735
2027,2027,2027,7.36714408,43.05335253,33.81354885,298.6544574,100.7024587,16.99227284,2.447331982,38.47724244
2028,2028,2028,6.532771174,15.65862223,29.20015107,264.4403727,163.7710702,7.052691725,7.942278349,38.94859732
2029,2029,2029,6.895018905,20.84582484,17.71537188,178.5700986,96.90461697,17.69842867,8.799918811,88.61195773
2030,2030,2030,7.304193723,25.46167059,32.25496545,137.2958816,93.37297769,7.406222809,2.51228207,46.49116892
2031,2031,2031,7.432810594,48.51347317,24.57763955,217.0656587,161.6972205,2.596337908,6.164796356,59.736418
2032,2032,2032,5.564741764,28.43661644,20.81596132,125.7065349,185.942362,2.028846507,3.93974527,11.99903011
2033,2033,2033,5.967362255,45.79568396,29.95078923,184.3147366,181.9220913,17.24511662,8.92426526,1.910587718
2034,2034,2034,5.710002103,38.99457744,32.91884688,241.7436229,178.073312,15.97272326,7.911648047,65.03191661
2035,2035,2035,6.011743155,13.76448364,31.28350984,87.56966388,169.9060645,4.482804301,8.20593127,51.37624724
2036,2036,2036,5.632513875,40.68777154,34.96816784,240.1093349,132.8772575,4.334242449,6.531219728,11.57074119
2037,2037,2037,7.465153152,45.28563109,18.57802622,250.2917154,157.8012711,5.836419044,6.634560815,59.16691301
2038,2038,2038,7.26852483,15.40209586,25.46007835,106.911986,183.8762267,9.017809115,7.229965774,76.53258443
2039,2039,2039,7.489996404,48.69007171,22.25429085,225.5258836,143.1466989,8.581067093,9.610237531,60.62044479
2040,2040,2040,7.168974473,14.72383527,16.52958647,118.5385605,71.53682623,15.51543361,6.690734731,25.93598712
2041,2041,2041,5.777863768,39.24163942,32.37087045,103.1602263,91.94335921,4.690149673,2.172286396,35.38632069
2042,2042,2042,5.826625128,27.83306869,22.70150925,181.7835372,78.32075838,12.51186397,2.083151356,87.90255567
2043,2043,2043,6.348687862,25.32707563,23.69395502,151.0100216,144.0909951,12.60745114,4.439940973,80.61966134
2044,2044,2044,7.430298626,12.78350176,18.48731646,221.1588982,75.45112994,4.73971233,7.979136542,47.37992437
2045,2045,2045,6.239814839,12.19387742,17.54259225,96.6292029,136.215136,6.218233084,8.454415601,9.527062965
2046,2046,2046,6.674628381,10.03257498,16.41957279,65.23939757,194.1216445,9.637102039,4.201811039,91.95188564
2047,2047,2047,7.051446064,10.23302655,19.37409317,167.5147707,144.4243197,5.271703678,5.607746174,32.6595392
2048,2048,2048,5.719150399,38.06780997,29.9373802,50.37037748,155.3536809,19.88912618,4.122781382,82.66474498
2049,2049,2049,7.085306735,39.64860464,29.38349657,299.5923207,197.1147339,17.69215754,6.861682165,37.06813382
2050,2050,2050,7.372829028,19.40471557,21.95478542,238.0246357,127.0872257,19.38611457,3.60726033,41.98776454
2051,2051,2051,5.575584533,48.69271254,32.02175394,180.9514309,88.55150388,3.15138506,9.532424679,29.13312088
2052,2052,2052,6.951035371,22.22441732,21.41076105,172.0508902,74.23489893,16.6750741,4.210856273,29.74206023
2053,2053,2053,5.955817905,13.41420503,16.09780689,146.2555156,111.6273003,3.28486197,2.870855695,35.27310642
2054,2054,2054,6.340043051,23.85220424,17.40004747,150.983317,98.42370634,8.129762323,1.670259485,67.88397427
2055,2055,2055,7.070542797,40.30369859,28.36292028,196.514626,185.9899842,16.28804008,8.387131289,34.26546378
2056,2056,2056,7.197859351,37.67208526,31.42189449,142.1720936,95.07600633,7.235564338,3.708609471,69.34697616
2057,2057,2057,5.593378001,14.24506161,17.75547595,159.5081876,148.5076819,19.36175019,6.200075054,36.81341083
2058,2058,2058,6.202042637,27.13309326,18.05397445,147.914584,76.55392667,1.473838381,4.547623637,47.59061009
2059,2059,2059,6.63054678,22.4649646,25.77781882,178.7376865,111.2586232,17.45753817,3.741978826,91.47980586
2060,2060,2060,6.049010044,37.31940818,24.62996106,148.3160337,97.5329558,9.362138843,2.716434184,85.83940442
2061,2061,2061,6.72839739,23.7803961,28.09064322,238.6564203,113.9667499,2.560274907,4.776344256,16.34377223
2062,2062,2062,6.946741934,47.0270617,32.39410143,163.7490429,86.61515716,9.989538507,2.835915423,18.22455885
2063,2063,2063,5.770886579,46.35980093,26.81744531,231.902055,195.4016461,19.96638412,5.201123708,94.05612462
2064,2064,2064,7.245578424,32.57859354,25.85095647,280.6981529,121.9886843,4.409289452,5.972487135,80.44562177
2065,2065,2065,6.781944581,11.56707004,32.66537129,277.4829812,52.02397604,16.48362818,2.112997168,74.06352075
2066,2066,2066,6.033324617,16.41478792,29.29953626,263.6206966,105.2338034,12.15774483,4.778907869,97.27865733
2067,2067,2067,6.163856587,17.57800435,15.81106177,200.5936544,113.8328152,18.06466653,7.754302175,30.36702638
2068,2068,2068,7.086553532,21.97125396,17.71758615,285.5131037,132.1421919,1.702473087,9.509247948,97.84268065
2069,2069,2069,5.90410994,31.00542723,33.67901374,82.94422247,179.6242309,9.52375346,1.994089194,99.68839019
2070,2070,2070,6.108339482,41.21609765,30.35547026,110.5979897,93.56104751,4.969242295,2.566688212,5.057894238
2071,2071,2071,6.258519346,19.54781007,30.8253474,136.6577486,168.4337122,1.17148367,2.878781259,94.96747111
2072,2072,2072,5.770613179,17.0754474,18.26244777,110.9886618,146.1979145,9.671251577,7.703983595,4.494578281
2073,2073,2073,5.689420694,23.75196439,20.29401753,236.2162512,143.8745053,8.677885411,7.487334044,98.80517573
2074,2074,2074,7.422096952,41.75635809,34.92327168,183.6406086,181.8691711,17.54559996,8.613057841,7.280270373
2075,2075,2075,7.397100858,18.66995364,17.42378311,144.8022922,113.2049871,15.53879794,8.463207471,9.938855091
2076,2076,2076,5.827724926,29.17832831,21.95894425,55.86183578,144.2638902,8.696801549,7.853903694,8.827200967
2077,2077,2077,5.720986365,13.41915057,22.8747846,169.8511655,125.2173677,3.766999991,7.871769703,96.11636187
2078,2078,2078,6.928474651,35.3343715,24.63296041,88.3824829,140.6563089,14.17768393,6.03450779,15.26532041
2079,2079,2079,7.090609454,38.72788826,34.61906771,214.5626632,58.60059946,18.89338769,2.145879292,24.44944443
2080,2080,2080,6.945004726,30.46732216,26.43041449,280.2536483,53.51677353,14.93512197,7.187242655,89.53087403
2081,2081,2081,5.517282963,39.5762698,17.47858756,258.5372891,128.9880473,9.678218616,9.835392839,50.0733038
2082,2082,2082,7.073117933,16.76159271,23.30223602,267.3085219,128.1029611,4.038811353,7.334377954,25.98194243
2083,2083,2083,6.616713321,28.65802123,28.68712172,186.8324003,99.7877078,6.367041797,8.671630342,27.34844474
2084,2084,2084,6.16534791,23.33325765,26.55233063,283.0140965,193.5417379,7.61343628,6.016097736,20.02803342
2085,2085,2085,6.298063628,32.24048422,20.82973676,213.8353364,114.9393996,18.5818774,8.727865975,41.02139583
2086,2086,2086,7.146816025,23.32407744,30.47256537,105.9977653,51.30194928,1.662805355,9.883327329,42.92783165
2087,2087,2087,5.925713168,48.91347081,32.77488301,279.703346,188.8893211,9.936908646,2.993705461,45.82105794
2088,2088,2088,6.702234671,17.34916568,20.66672513,52.26964843,167.6564158,12.56754964,1.36934389,43.36636738
2089,2089,2089,5.799148814,41.73676096,30.16670879,235.8359687,124.3123941,2.515248834,7.792801768,65.3210812
2090,2090,2090,6.208593773,40.26292445,33.86154766,238.1335291,65.72596612,8.874136721,6.513957256,10.97443901
2091,2091,2091,6.793734021,26.20122569,17.76584156,184.7143847,101.5695139,14.1132882,4.982787593,14.47216025
2092,2092,2092,6.024224367,26.35020578,32.32553856,168.473224,188.231519,12.98136894,6.10176483,88.58187455
2093,2093,2093,5.824397965,11.24142523,33.49126974,80.67704155,81.67247433,18.44780516,3.240212884,28.91237678
2094,2094,2094,6.210084676,11.68885072,29.18187887,159.9757405,142.0935793,4.575101597,2.608564602,65.85705413
2095,2095,2095,5.529869096,47.7816993,17.53586265,160.1868763,197.0679114,7.9547012,9.519958132,75.61217654
2096,2096,2096,6.565303485,43.36248558,32.62168848,227.808709,179.0888316,8.389584432,2.67338913,96.88739451
2097,2097,2097,5.519830802,23.03578458,24.04543634,77.43981891,195.7911824,11.2709239,5.491385252,92.44632639
2098,2098,2098,6.047577605,28.78460298,15.97322612,238.9881864,135.2968462,2.192932353,8.12819689,56.21151109
2099,2099,2099,6.654257643,15.44015044,23.7626209,163.9003757,78.17643907,6.191307033,1.567947327,17.38884551
2100,2100,2100,6.816082702,35.9368909,32.00733101,124.3916182,51.11720555,6.201677801,9.809620934,83.11605061
2101,2101,2101,6.665572905,34.47321896,24.95198625,258.3338866,131.4623981,18.26683869,5.899908635,92.22559061
